character_name,character_speech
nora ,"nora 
så vis det  tænk på mine små børn 
"
krogstad ,"krogstad 
har de og deres mand tænkt på mine  
men det kan nu være det samme  det var bare 
det jeg vilde sige dem  at de ikke behøver at 
tage denne sag altfor alvorligt  der vil ikke for 
det første ske nogen påtale fra min side 
"
nora ,"nora 
å nej  ikke sandt  det vidste jeg nok 
krogstad 
det hele kan jo ordnes i al mindelighed  
det behøver slet ikke at komme ud iblandt folk  
det blir bare imellem os tre 
"
nora ,"nora 
min mand må aldrig få noget at vide om dette 
"
krogstad ,"krogstad 
hvorledes vil de kunne forhindre det  kan 
de kanske betale  hvad der står til rest 
"
nora ,"nora 
nej  ikke nu straks 
​
krogstad 
eller har de kanske udvej til at rejse 
penge en af dagene 
"
krogstad ,"nora 
ingen udvej  som jeg vil gøre brug af 
"
nora ,"krogstad 
ja  det vilde nu ikke have nyttet dem noget 
alligevel  om de så stod her med aldrig så 
mange kontanter i hånden  så fik de ikke deres 
forskrivning ifra mig for det 
"
krogstad ,"nora 
så forklar mig da  hvad de vil bruge den til 
"
nora ,"krogstad 
jeg vil bare beholde den  – ha’e den i mit 
værge  der er ingen uvedkommende  som får 
nys om det  hvis de derfor skulde gå her med 
en eller anden fortvivlet beslutning –
"
krogstad ,"nora 
det gør jeg 
"
nora ,"krogstad 
– hvis de skulde tænke på at løbe fra 
hus og hjem –
"
krogstad ,"nora 
det gør jeg 
"
nora ,"krogstad 
– eller de skulde tænke på det  som værre 
er –
"
krogstad ,"nora 
hvor kan de vide det 
"
nora ,"krogstad 
– så lad sligt fare 
"
krogstad ,"nora 
hvor kan de vide  at jeg tænker på det 
"
nora ,"krogstad 
de fleste af os tænker på det i førstningen  
jeg tænkte også på det  men jeg havde minsæl 
ikke mod –
"
krogstad ,"nora 
 
jeg ikke heller 
"
nora ,"krogstad 
 
nej  ikke sandt  de har ikke mod til det  
de heller 
"
krogstad ,"nora 
jeg har det ikke  jeg har det ikke 
"
nora ,"krogstad 
det vilde også være en stor dumhed  når 
bare den første huslige storm er over –  jeg 
har her i lommen brev til deres mand –
"
krogstad ,"nora 
og der står det altsammen 
"
nora ,"krogstad 
i så skånsomme udtryk  som muligt 
"
krogstad ,"nora 
 
det brev må han ikke få  riv det istykker 
igen  jeg vil gøre udvej til penge alligevel 
"
nora ,"krogstad 
om forladelse  frue  men jeg tror  jeg 
sagde dem nylig –
"
krogstad ,"nora 
å jeg taler ikke om de penge  jeg skylder 
dem  lad mig få vide  hvor stor en sum de 
fordrer af min mand  så skal jeg skaffe pengene 
"
nora ,"krogstad 
jeg fordrer ingen penge af deres mand 
"
krogstad ,"nora 
hvad fordrer de da 
"
nora ,"krogstad 
det skal de få vide  jeg vil påfode  frue  
jeg vil tilvejrs  og det skal deres mand hjælpe 
mig med  i halvandet år har jeg ikke gjort mig 
skyldig i noget uhæderligt  jeg har i al den tid 
kæmpet med de trangeste kår  jeg var tilfreds med 
at arbejde mig op skridt for skridt  nu er jeg 
jaget væk og jeg lar mig ikke nøjes med bare at 
tages til nåde igen  jeg vil tilvejrs  siger jeg dem  
jeg vil ind i banken igen  – ha’e en højere stil  
ling  deres mand skal oprette en post for mig –
"
krogstad ,"nora 
det gør han aldrig 
"
nora ,"krogstad 
han gør det  jeg kender ham  han vover 
ikke at kny  og er jeg først derinde sammen 
med ham  da skal de bare få se  inden et år 
skal jeg være direktørens højre hånd  det skal 
bli nils krogstad og ikke torvald helmer  som 
styrer aktiebanken 
"
krogstad ,"nora 
det skal de aldrig komme til at opleve 
"
nora ,"krogstad 
vil de kanske – 
"
krogstad ,"nora 
nu har jeg mod til det 
"
nora ,"krogstad 
å de skræmmer mig ikke  en fin forvænt 
dame  som de –
"
krogstad ,"nora 
de skal få se  de skal få se 
"
nora ,"krogstad 
under isen kanske  ned i det kolde  kul  
sorte vand  og så til våren flyde op  styg  
ukendelig  med affaldet hår –
"
nora ,"nora 
de skræmmer mig ikke 
"
nora ,"krogstad 
de skræmmer heller ikke mig  sligt noget​ 
gør man ikke  fru helmer  hvad vilde det des  
uden nytte til  jeg har ham jo ligefuldt i lommen 
"
nora ,"nora 
bagefter  når ikke jeg længer – 
​
krogstad 
glemmer de  at da er jeg rådig over deres 
eftermæle 
"
fru ,"nora 
 
krogstad 
ja  nu har jeg forberedt dem  gør så ingen 
dumheder  når helmer har fået mit brev  så 
venter jeg bud fra ham  og husk vel på  at det 
er deres mand selv  som har tvunget mig ind 
igen på denne slags veje  det skal jeg aldrig 
tilgive ham  farvel  frue 
"
nora ,"
nora 
 
går  gi’er ikke brevet af  å nej  nej  det 
vilde jo også være umuligt   
hvad er det  han står udenfor  går ikke ned  
over trapperne  betænker han sig  skulde han – 
"
fru ,"
nora 
 
i brevkassen   
der ligger det  – torvald  torvald  – nu er 
vi redningsløse 
"
nora ,"fru linde 
 
ja nu ved jeg ikke mere at rette  skulde 
vi kanske prøve – 
"
frulinde ,"nora 
 
kristine  kom her 
"
nora ,"fru linde 
 
hvad fejler dig   du ser ud som forstyrret 
"
frulinde ,"nora 
kom her  ser du det brev  der  se  – 
gennem ruden i brevkassen 
"
frulinde ,"frulinde 
ja  ja  jeg ser det nok 
"
nora ,"nora 
det brev er fra krogstad –
"
frulinde ,"frulinde 
nora  – det er krogstad  som har lånt dig 
pengene 
​
nora 
ja  og nu får torvald alting at vide 
"
nora ,"frulinde 
å tro mig  nora  det er bedst for jer begge 
"
frulinde ,"nora 
der er mere  end du ved om  jeg har 
skrevet et falsk navn –
"
nora ,"frulinde 
men for himlens skyld – 
"
frulinde ,"nora 
nu er det bare det  jeg vil sige dig  kri  
stine  at du skal være mit vidne 
"
nora ,"frulinde 
hvorledes vidne  hvad skal jeg – 
"
frulinde ,"nora 
dersom jeg kommer til at gå fra forstanden  
– og det kunde jo godt hænde –
"
nora ,"frulinde 
nora 
"
frulinde ,"nora 
eller der skulde tilstøde mig noget andet  – 
noget  således at jeg ikke kunde være tilstede 
her –
"
nora ,"frulinde 
nora  nora  du er jo rent som fra dig selv 
"
frulinde ,"nora 
hvis der så skulde være nogen  som vilde 
tage alt på sig  hele skylden  forstår du –
"
nora ,"frulinde 
ja  ja  men hvor kan du tænke – 
"
frulinde ,"nora 
da skal du vidne  at det ikke er sandt  kri  
stine  jeg er slet ikke fra mig selv  jeg har min 
fulde forstand nu  og jeg siger dig  der har ikke 
nogen anden vidst om det  jeg alene har gjort 
det altsammen  husk på det 
"
nora ,"frulinde 
det skal jeg nok  men jeg forstår ikke alt 
dette 
"
frulinde ,"nora 
å  hvor skulde du kunne forstå det  det 
er jo det vidunderlige  som nu vil ske 
"
nora ,"frulinde 
det vidunderlige 
"
frulinde ,"nora 
ja  det vidunderlige  men det er så for  
færdeligt  kristine  – det må ikke ske  ikke for 
nogen pris i verden 
"
nora ,"frulinde 
jeg vil gå lige hen og tale med krogstad 
"
nora ,"nora 
gå ikke hen til ham  han gør dig noget 
ondt 
"
nora ,"frulinde 
der var en tid da han gerne havde gjort  
hvad det skulde være  for min skyld 
"
helmer ,"nora 
han 
​
frulinde 
hvor bor han 
"
nora ,"nora 
å  hvad ved jeg –  jo   her 
er hans kort  men brevet  brevet – 
​
helmer 
 
nora 
"
fru ,"nora 
 
å   hvad er det  hvad vil du mig 
"
nora ,"helmer 
nå  nå  bliv bare ikke så forskrækket  vi 
kommer jo ikke  du har jo stængt døren  prøver 
du kanske 
"
frulinde ,"nora 
ja  ja  jeg prøver  jeg blir så smuk  tor  
vald 
"
nora ,"fru linde  
 
han bor jo lige her om hjørnet 
"
frulinde ,"nora 
ja  men det nytter jo ikke  vi er rednings  
løse  brevet ligger jo i kassen 
"
nora ,"frulinde 
og din mand har nøglen 
"
nora ,"nora 
ja  altid 
"
helmer ,"frulinde 
krogstad må kræve sit brev tilbage ulæst  
han må finde på et påskud –
"
nora ,"nora 
men just på denne tid plejer torvald –
​
frulinde 
forhal det  gå ind til ham sålænge  jeg 
kommer igen  så fort jeg kan 
"
helmer ,"
nora 
 
torvald 
"
rank ,"helmer 
 
nå  tør man endelig slippe ind i sin egen 
stue igen  kom  rank  nu skal vi da få se – 
  men hvad er det 
"
nora ,"nora 
hvilket  kære torvald 
"
helmer ,"helmer 
rank forberedte mig på en storartet forklæd  
ningsscene 
"
nora ,"rank 
 
jeg forstod det så  men jeg tog altså fejl 
"
nora ,"nora 
ja  der får ingen beundre mig i min pragt 
før imorgen 
"
helmer ,"helmer 
men  kære nora  du ser så anstrængt ud  
har du øvet dig formeget 
"
nora ,"nora 
nej  jeg har slet ikke øvet mig endnu 
​
helmer 
det blir dog nødvendigt –
"
helmer ,"nora 
ja  det blir aldeles nødvendigt  torvald  
men jeg kan ingen vej komme uden din hjælp  
jeg har rent glemt det altsammen 
"
nora ,"helmer 
å vi skal snart friske det op igen 
"
helmer ,"nora 
ja  tag dig endelig af mig  torvald  vil du 
love mig det  å  jeg er så ængstelig  det 
store selskab –  du må ofre dig ganske for mig 
iaften   ikke en smule forretninger  ikke en pen 
i hånden  hvad  ikke sandt  kære torvald 
"
nora ,"helmer 
det lover jeg dig  iaften skal jeg være helt 
og holdent til din tjeneste  – du lille hjælpeløse 
tingest  – hm  det er sandt  et vil jeg dog 
først –
"
helmer ,"
nora 
hvad vil du se derude 
"
nora ,"helmer 
bare se om der skulde være kommet breve 
"
helmer ,"nora 
nej  nej  gør ikke det  torvald 
"
helmer ,"helmer 
hvad nu 
"
nora ,"nora 
torvald  jeg be’er dig  der er ingen 
"
helmer ,"helmer 
lad mig dog se 
"
nora ,"
nora 
 
"
helmer ,"helmer 
 
aha 
"
nora ,"nora 
jeg kan ikke danse imorgen  hvis jeg ikke 
får prøve med dig 
"
helmer ,"helmer 
 
er du virkelig så bange  kære nora 
"
nora ,"nora 
ja  så umådelig bange  lad mig få prøve 
straks  der er endnu tid  før vi går tilbords  å 
sæt dig ned og spil for mig  kære torvald  ret 
på mig  vejled mig  som du plejer 
"
helmer ,"helmer 
gerne  meget gerne  siden du ønsker det 
"
nora ,"
nora 
 
​spil nu for mig  nu vil jeg danse 
"
helmer ,"
helmer 
 
langsommere  – langsommere 
"
nora ,"nora 
kan ikke anderledes 
"
rank ,"helmer 
ikke så voldsomt  nora 
"
helmer ,"nora 
just så må det være 
"
fru ,"helmer 
 
nej  nej  dette går aldeles ikke 
"
nora ,"nora 
 
var det ikke det  jeg sagde dig 
"
helmer ,"rank 
lad mig spille for hende 
"
nora ,"helmer 
 
ja gør det  så kan jeg bedre vejlede hende 
"
helmer ,"
fru linde 
 
ah – 
"
helmer ,"nora 
 
her ser du løjer  kristine 
"
nora ,"helmer 
men kæreste bedste nora  du danser jo  
som om det gik på livet løs 
"
helmer ,"nora 
det gør det jo også 
"
nora ,"helmer 
rank  hold op  dette er jo den rene gal  
skab  hold op  siger jeg 
"
nora ,"
helmer 
 
dette havde jeg dog aldrig kunnet tro  du 
har jo glemt alt  hvad jeg har lært dig 
"
nora ,"nora 
 
der ser du selv 
"
helmer ,"helmer 
nå  her må rigtignok vejledning til 
"
nora ,"nora 
ja  du ser  hvor nødvendigt det er  du må 
vejlede mig lige til det sidste  lover du mig 
det  torvald 
​
helmer 
det kan du trygt stole på 
"
rank ,"nora 
du skal ikke  hverken idag eller imorgen  
have tanke for noget andet end mig  du skal 
ikke åbne noget brev  – ikke åbne brevkassen –
​
helmer 
aha  det er endnu angsten for dette men  
neske –
"
helmer ,"nora 
å ja  ja  det også 
"
nora ,"helmer 
nora  jeg ser det på dig  der ligger alt brev 
fra ham 
"
stuepigen ,"nora 
jeg ved ikke  jeg tror det  men du skal ikke 
læse sligt noget nu  der må ikke komme noget 
stygt ind imellem os før alting er forbi 
"
nora ,"rank 
 
du bør ikke sige hende imod 
"
stuepigen ,"helmer 
 
barnet skal få sin vilje  men imorgen nat  
når du har danset –
"
helmer ,"nora 
da er du fri 
"
nora ,"stuepigen 
 
frue  bordet er dækket 
"
helmer ,"nora 
vi vil ha’e champagne  helene 
"
nora ,"stuepigen 
godt  frue 
"
rank ,"
helmer 
ej  ej  – stort gilde altså 
"
helmer ,"nora 
champagne gilde til den lyse morgen   
og lidt makroner  helene  mange  – for en gangs 
skyld 
"
nora ,"helmer 
 
så  så  så  ikke denne opskræmte vildhed  
vær nu min egen lille lærkefugl  som du plejer 
"
frulinde ,"nora 
å ja  det skal jeg nok  men gå ind så  
længe  og de også  doktor rank  kristine  du 
må hjælpe mig at få håret sat op 
"
nora ,"rank 
 
der er da vel aldrig noget – sådant noget 
ivente 
"
frulinde ,"helmer 
å langtfra  kære  det er slet ikke andet  ​
end denne barnagtige angst  som jeg fortalte 
dig om 
"
frulinde ,"
nora 
nu  
"
nora ,"frulinde 
rejst på landet 
"
nora ,"nora 
jeg så det på dig 
"
helmer ,"frulinde 
han kommer hjem imorgen aften  jeg skrev 
en seddel til ham 
​
nora 
det skulde du ladet være  du skal ingen  
ting forhindre  det er dog igrunden en jubel  
dette her  at gå og vente på det vidunderlige 
"
nora ,"frulinde 
hvad er det  du venter på 
"
fru ,"nora 
å  det kan ikke du forstå  gå ind til dem  
nu kommer jeg på øjeblikket 
"
sagfører ,"
nora 
 
fem  syv timer til midnat  så fireogtyve 
timer til næste midnat  da er tarantellaen ude  
fireogtyve og syv  enogtredive timer at leve i 
"
frulinde ,"helmer 
 
men hvor blir så lille lærkefuglen af 
"
krogstad ,"nora 
 
her er lærkefuglen 
​
 ​ ​
tredje akt 
"
frulinde ,"fru linde 
 
endnu ikke  og nu er det dog på den 
højeste tid  hvis han bare ikke –  
ah  der er han   
kom ind  her er ingen 
"
krogstad ,"sagfører krogstad 
 
jeg fandt en seddel fra dem hjemme  hvad 
skal dette her betyde 
"
frulinde ,"frulinde 
jeg må nødvendig tale med dem 
"
krogstad ,"krogstad 
så  og det må nødvendig ske her i huset 
"
frulinde ,"frulinde 
hjemme hos mig var det umuligt  mit værelse 
har ikke egen indgang  kom ind  vi er ganske 
alene  pigen sover og helmers er på bal ovenpå 
"
krogstad ,"krogstad 
 
se  se  helmers danser iaften  virkelig 
"
frulinde ,"frulinde 
ja  hvorfor ikke det 
"
krogstad ,"krogstad 
å nej  sandt nok 
"
frulinde ,"frulinde 
ja  krogstad  lad os så tale sammen 
"
frulinde ,"krogstad 
har da vi to noget mere at tale om 
"
krogstad ,"frulinde 
vi har meget at tale om 
"
frulinde ,"krogstad 
det trode jeg ikke 
"
krogstad ,"frulinde 
nej  for de har aldrig forståt mig rigtigt 
​
krogstad 
var der noget andet at forstå  end det  som 
er så ganske ligetil i verden  en hjerteløs kvinde 
gir en mand løbepas  når der tilbyder sig noget  
som er fordelagtigere 
"
frulinde ,"frulinde 
tror de  at jeg er så aldeles hjerteløs  og 
tror de  at jeg brød med let hjerte 
"
krogstad ,"krogstad 
ikke det 
"
frulinde ,"frulinde 
krogstad  har de virkelig troet det 
"
krogstad ,"krogstad 
hvis ikke så var  hvorfor skrev de da den  
gang til mig slig  som de gjorde 
"
frulinde ,"frulinde 
jeg kunde jo ikke andet  når jeg skulde 
bryde med dem  så var det jo også min pligt 
at udrydde hos dem alt  hvad de følte for 
mig 
"
krogstad ,"krogstad 
 
således altså  og dette – dette bare for 
pengenes skyld 
"
frulinde ,"frulinde 
de må ikke glemme  at jeg havde en hjælpe  
løs moder og to små brødre  vi kunde ikke 
vente på dem  krogstad  med dem havde det 
jo så lange udsigter dengang 
"
krogstad ,"krogstad 
lad så være  men de havde ikke ret til at 
forstøde mig for noget andet menneskes skyld 
"
frulinde ,"frulinde 
ja  jeg ved ikke  mangengang har jeg spurgt 
mig selv  om jeg havde ret til det 
"
krogstad ,"krogstad 
 
da jeg misted dem  var det som om al 
fast grund gled bort under fødderne på mig  se 
på mig  nu er jeg en skibbruden mand på et vrag 
"
krogstad ,"frulinde 
hjælpen turde være nær 
"
frulinde ,"krogstad 
den var nær  men så kom de og stilled 
dem imellem 
"
krogstad ,"frulinde 
imod mit vidende  krogstad  det var først 
idag jeg fik høre  at det er dem  jeg skal afløse 
i banken 
"
frulinde ,"krogstad 
jeg tror dem  når de siger det  men nu  
da de ved det  træder de så ikke tilbage 
​
frulinde 
nej  for det vilde dog ikke gavne dem det 
mindste 
"
krogstad ,"krogstad 
å gavne  gavne –  jeg vilde gøre det 
alligevel 
"
frulinde ,"frulinde 
jeg har lært at handle fornuftigt  livet og 
den hårde  bitre nødvendighed har lært mig det 
"
krogstad ,"krogstad 
og livet har lært mig  ikke at tro på tale  
måder 
"
frulinde ,"frulinde 
da har livet lært dem en meget fornuftig 
ting  men på handlinger må de dog tro 
"
krogstad ,"krogstad 
hvorledes mener de det 
"
frulinde ,"frulinde 
de sagde  at de stod som en skibbruden 
mand på et vrag 
"
krogstad ,"krogstad 
det havde jeg vel god grund til at sige 
"
frulinde ,"frulinde 
jeg sidder også som en skibbruden kvinde 
på et vrag  ingen at sørge over  og ingen at 
sørge for 
"
krogstad ,"krogstad 
de valgte selv 
"
frulinde ,"frulinde 
der var intet andet valg dengang 
"
krogstad ,"krogstad 
nå  men hvad så 
"
frulinde ,"frulinde 
krogstad  hvis nu vi to skibbrudne mennesker 
kunde komme over til hinanden 
"
krogstad ,"krogstad 
hvad er det de siger 
"
frulinde ,"frulinde 
to på et vrag står dog bedre  end en på 
hver sit 
"
frulinde ,"krogstad 
kristine 
"
krogstad ,"frulinde 
hvorfor tror de jeg kom hid til byen 
"
frulinde ,"krogstad 
skulde de have havt en tanke for mig 
"
krogstad ,"frulinde 
jeg må arbejde  hvis jeg skal bære livet  
alle mine levedage  så længe jeg kan mindes  
har jeg arbejdet  og det har været min bedste og 
eneste glæde  men nu står jeg ganske alene i 
verden  så forfærdelig tom og forladt  at ar  
bejde for sig selv  er der jo ingen glæde i  krog  
stad  skaf mig nogen og noget at arbejde for 
​
krogstad 
dette tror jeg ikke på  det er ikke andet 
end overspændt kvindehøjmod  som går hen og 
ofrer sig selv 
"
frulinde ,"frulinde 
har de nogensinde mærket  at jeg var over  
spændt 
"
krogstad ,"krogstad 
kunde de da virkelig dette  sig mig  – 
har de fuld rede på min fortid 
"
frulinde ,"frulinde 
ja 
"
krogstad ,"krogstad 
og ved de  hvad jeg her går og gælder for 
"
frulinde ,"frulinde 
det lod på dem før  som om de mente  at 
med mig kunde de være blevet en anden 
"
krogstad ,"krogstad 
det ved jeg så sikkert 
"
fru ,"frulinde 
skulde det ikke kunne ske endnu 
"
krogstad ,"krogstad 
kristine  – dette siger de med fuldt over  
læg  ja  de gør  jeg ser det på dem  har 
de altså virkelig mod – 
"
frulinde ,"frulinde 
jeg trænger til nogen at være moder for  
og deres børn trænger til en moder  vi to 
trænger til hinanden  krogstad  jeg har tro på 
grundlaget i dem  – jeg tør alting sammen med 
dem 
"
krogstad ,"krogstad 
 
tak  tak  kristine  – nu skal jeg også vide 
at rejse mig i de andres øjne  – ah  men jeg 
glemte –
"
frulinde ,"fru linde 
 
hys  tarantellaen  gå  gå 
"
krogstad ,"krogstad 
hvorfor  hvad er det 
"
frulinde ,"frulinde 
hører de den dans deroppe  når den er 
ude  kan vi vente dem 
"
frulinde ,"krogstad 
å ja  jeg skal gå  det er jo alt forgæves  
de kender naturligvis ikke til det skridt  som jeg 
har foretaget imod helmers 
"
krogstad ,"frulinde 
jo  krogstad  jeg kender til det 
"
frulinde ,"krogstad 
og alligevel skulde de have mod til – 
"
krogstad ,"frulinde 
jeg forstår godt  hvorhen fortvivlelsen kan 
drive en mand som dem 
​
krogstad 
å  hvis jeg kunde gøre dette ugjort 
"
frulinde ,"frulinde 
det kunde de nok  for deres brev ligger 
endnu i kassen 
"
krogstad ,"krogstad 
er de viss på det 
"
frulinde ,"frulinde 
ganske viss  men –
"
krogstad ,"krogstad 
 
skulde det være så at forstå  de vil frelse 
deres veninde for enhver pris  sig det ligesågodt 
rent ud  er det så 
"
frulinde ,"frulinde 
krogstad  den  som en gang har solgt sig 
selv for andres skyld  gør det ikke om igen 
"
frulinde ,"krogstad 
jeg vil forlange mit brev tilbage 
"
krogstad ,"frulinde 
nej  nej 
"
fru ,"krogstad 
jo naturligvis  jeg bier her til helmer kommer 
ned  jeg siger ham  at han skal gi’e mig mit 
brev igen  – at det bare drejer sig om min op  
sigelse  – at han ikke skal læse det –
"
krogstad ,"frulinde 
nej  krogstad  de skal ikke kalde brevet 
tilbage 
​
krogstad 
men sig mig  var det ikke egentlig derfor  
at de satte mig stævne her 
"
frulinde ,"frulinde 
jo  i den første forskrækkelse  men nu ligger 
der et døgn imellem  og det er utrolige ting  jeg 
i den tid har været vidne til her i huset  helmer 
må få vide altsammen  denne ulyksalige hemme  
lighed må for dagen  det må komme til fuld for  
klaring imellem de to  det kan umuligt bli’e ved 
med alle disse fordølgelser og udflugter 
"
krogstad ,"krogstad 
nu vel  hvis de altså vover det –  men et 
kan jeg ialfald gøre  og det skal gøres straks –
"
fru ,"fru linde 
 
skynd dem  gå  gå  dansen er ude  vi er 
ikke trygge et øjeblik længer 
"
nora ,"krogstad 
jeg venter på dem dernede 
"
helmer ,"frulinde 
ja  gør det  de må følge mig til porten 
"
nora ,"krogstad 
så utrolig lykkelig har jeg aldrig været før 
​ 
"
helmer ,"fru linde 
 
hvilken vending  ja  hvilken vending  menne  
sker at arbejde for  – at leve for  et hjem at 
bringe hygge ind i  nå  der skal rigtignok tages 
fat –  gid de snart vilde komme –  aha  
der er de nok  tøjet på 
"
frulinde ,"nora 
 
nej  nej  nej  ikke herind  jeg vil op igen  
jeg vil ikke gå så tidligt 
"
helmer ,"helmer 
men kæreste nora –
"
frulinde ,"nora 
å jeg be’er dig så bønligt  torvald  jeg be’er 
dig så inderlig vakkert  – bare en time endnu 
"
nora ,"helmer 
ikke et eneste minut  min søde nora  du 
ved   det var en aftale  se så  ind i stuen  du 
står her og forkøler dig 
"
frulinde ,"
frulinde 
godaften 
​
nora 
kristine 
"
helmer ,"helmer 
hvad  fru linde  er de her så sent 
"
frulinde ,"frulinde 
ja  undskyld  jeg vilde så gerne se nora 
pyntet 
"
helmer ,"nora 
har du siddet her og ventet på mig 
"
nora ,"frulinde 
ja  jeg kom desværre ikke betids nok  du 
var alt ovenpå  og så syntes jeg ikke  jeg kunde 
gå igen  før jeg havde set dig 
"
fru ,"helmer 
 
ja  se rigtig på hende  jeg skulde nok tro  
hun er værd at se på  er hun ikke dejlig  fru 
linde 
"
frulinde ,"frulinde 
jo  det må jeg sige –
​
helmer 
er hun ikke mærkværdig dejlig  det var 
også den almindelige mening i selskabet  men 
forskrækkelig egensindig er hun  – den søde 
lille tingest  hvad skal vi gøre ved det  vil 
de tænke dem  jeg måtte næsten bruge magt 
for at få hende afsted 
​
nora 
å torvald  du vil komme til at angre på  
at du ikke undte mig  om det så bare var en halv 
time til 
"
nora ,"helmer 
der hører de  frue  hun danser sin taran  
tella  – gør stormende lykke  – som var vel 
fortjent  – skønt der i foredraget kanske var vel 
megen naturlighed  jeg mener  – lidt mere  end 
der  strængt taget  turde kunne forenes med 
kunstens fordringer  men lad gå  hovedsagen 
er  – hun gør lykke  hun gør stormende lykke  
skulde jeg så lade hende blive efter dette  af  
svække virkningen  nej tak  jeg tog min lille 
dejlige capripige – capriciøse lille capripige  
kunde jeg sige – under armen  en hurtig runde 
gennem salen  en bøjning til alle sider  og – 
som det heder i romansproget – det skønne syn 
er forsvundet  en afslutning bør altid være virk  
ningsfuld  fru linde  men det er det mig ikke 
muligt at få gjort nora begribeligt  puh  her er 
varmt herinde   hvad  der er jo mørkt  å ja  
naturligvis  undskyld – 
"
frulinde ,"nora 
 
nu  
"
nora ,"fru linde 
 
jeg har talt med ham 
​
nora 
og så – 
"
frulinde ,"frulinde 
nora  – du må sige din mand altsammen 
"
helmer ,"nora 
 
jeg vidste det 
"
frulinde ,"frulinde 
du har ingenting at frygte for fra krogstads 
side  men tale må du 
"
helmer ,"nora 
jeg taler ikke 
"
fru ,"frulinde 
så taler brevet 
​
nora 
tak  kristine  jeg ved nu  hvad der er at 
gøre  hys – 
"
frulinde ,"helmer 
 
nå  frue  har de så beundret hende 
"
helmer ,"frulinde 
ja  og nu vil jeg sige godnat 
"
frulinde ,"helmer 
å hvad  allerede  er det deres  det strikketøj 
"
helmer ,"fru linde 
 
ja  tak  det havde jeg så nær glemt 
​
helmer 
strikker de altså 
"
frulinde ,"frulinde 
å ja 
"
helmer ,"helmer 
ved de hvad  de skulde heller brodere 
"
frulinde ,"frulinde 
så  hvorfor det 
"
helmer ,"helmer 
jo  for det er langt smukkere  vil de se  
man holder broderiet således med den venstre 
hånd  og så fører man med den højre nålen – 
således – ud i en let  langstrakt bue  ikke 
sandt – 
"
frulinde ,"frulinde 
jo  det kan vel være –
"
helmer ,"helmer 
mens derimod at strikke – det kan aldrig 
bli’e andet end uskønt  se her  de sammenklemte 
arme  – strikkepinderne   som går op og ned  – 
det har noget kinesisk ved sig  – ah  det var 
virkelig en glimrende champagne  der blev ser  
veret med 
"
nora ,"frulinde 
ja  godnat  nora  og vær nu ikke egensindig 
mere 
"
helmer ,"helmer 
vel talt  fru linde 
"
nora ,"frulinde 
godnat  herr direktør 
"
nora ,"helmer 
 
godnat  godnat  jeg håber da  de slipper 
vel hjem  jeg skulde så gerne –  men det er 
jo ikke noget langt stykke  de har at gå  god  
nat  godnat   se så  endelig fik vi hende da på døren  
hun er forskrækkelig kedelig  det menneske 
"
helmer ,"nora 
er du ikke meget træt  torvald 
"
nora ,"helmer 
nej  ikke det mindste 
"
helmer ,"nora 
ikke søvnig heller 
​
helmer 
aldeles ikke  jeg føler mig tvertimod umåde  
lig oplivet  men du  ja  du ser rigtignok både 
træt og søvnig ud 
"
nora ,"nora 
ja  jeg er meget træt  nu vil jeg snart 
sove 
"
helmer ,"helmer 
ser du  ser du  det var altså dog rigtigt 
af mig  at vi ikke blev længere 
"
nora ,"nora 
a   det er alting rigtigt  hvad du gør 
"
helmer ,"helmer 
 
nu taler lærkefuglen  som om den var et 
menneske  men lagde du mærke til  hvor lystig 
rank var iaften 
"
nora ,"nora 
så  var han det  jeg fik ikke tale med 
ham 
"
helmer ,"helmer 
jeg næsten heller ikke  men jeg har ikke på 
længe set ham i så godt lune   hm  – det er dog herligt 
at være kommen hjem til sig selv igen  at være 
ganske alene med dig  – å du henrivende dej  
lige unge kvinde 
"
nora ,"nora 
se ikke således på mig  torvald 
"
helmer ,"helmer 
skal jeg ikke se på min dyreste ejendom  
på al den herlighed  som er min  min alene  min 
hel og holden 
"
nora ,"nora 
 
du skal ikke tale således til mig inat 
"
helmer ,"helmer 
 
du har endnu tarantellaen i blodet  mærker 
jeg  og det gør dig endda mere forlokkende  
hør  nu begynder gæsterne at gå   nora  
– snart er det stille i hele huset 
"
nora ,"nora 
ja  det håber jeg 
"
helmer ,"helmer 
ja  ikke sandt  min egen elskede nora  å  
ved du vel  – når jeg således er ude med dig i 
selskab  – ved du  hvorfor jeg taler så lidet til 
dig  holder mig så fjernt fra dig  bare sender dig 
et stjålent øjekast iblandt  – ved du  hvorfor jeg 
gør det  det er fordi jeg da bilder mig ind  at 
du er min hemmelig elskede ​ min unge hemmelig 
forlovede  og at ingen aner  at der er noget 
imellem os to 
"
nora ,"nora 
å ja  ja  ja  jeg ved jo nok  at alle dine 
tanker er hos mig 
"
helmer ,"helmer 
og når vi så skal gå  og jeg lægger schavlet 
om dine fine ungdomsfulde skuldre  – om denne 
vidunderlige nakkebøjning  – da forestiller jeg 
mig  at du er min unge brud  at vi netop kommer 
fra vielsen  at jeg for første gang fører dig ind 
i min bolig  – at jeg for første gang er alene 
med dig  – ganske alene med dig  du unge 
skælvende dejlighed  hele denne aften har jeg 
ikke havt nogen anden længsel end dig  da jeg 
så dig jage og lokke i tarantellaen  – mit blod 
kogte  jeg holdt det ikke længer ud  – derfor var 
det  jeg tog dig med mig herned så tidligt –
"
