character_name,character_speech
helmer ,helmer  and suffered agonies  and seen no way out but    no  we won tcall any of the horrors to mind  we will only shout with joy  and keepsaying   it s all over  it s all over   listen to me  nora  you don tseem to realise that it is all over  what is this   such a cold  setface  my poor little nora  i quite understand  you don t feel as if youcould believe that i have forgiven you  but it is true  nora  i swearit  i have forgiven you everything  i know that what you did  you didout of love for me
nora ,nora  that is true
helmer ,helmer  you have loved me as a wife ought to love her husband  only youhad not sufficient knowledge to judge of the means you used  but do yousuppose you are any the less dear to me  because you don t understandhow to act on your own responsibility  no  no  only lean on me  iwill advise you and direct you  i should not be a man if this womanlyhelplessness did not just give you a double attractiveness in my eyes you must not think anymore about the hard things i said in my firstmoment of consternation  when i thought everything was going tooverwhelm me  i have forgiven you  nora  i swear to you i have forgivenyou
nora ,nora  thank you for your forgiveness
helmer ,helmer  no  don t go     what are you doing in there
nora ,nora   taking off my fancy dress
helmer ,helmer   yes  do  try and calm yourself and make your mind easy again  my frightened little singing bird  be atrest  and feel secure  i have broad wings to shelter you under   how warm and cosy our home is  nora  here isshelter for you  here i will protect you like a hunted dove that ihave saved from a hawk s claws  i will bring peace to your poor beatingheart  it will come  little by little  nora  believe me  tomorrowmorning you will look upon it all quite differently  soon everythingwill be just as it was before  very soon you won t need me to assure youthat i have forgiven you  you will yourself feel the certainty that ihave done so  can you suppose i should ever think of such a thing asrepudiating you  or even reproaching you  you have no idea what a trueman s heart is like  nora  there is something so indescribably sweetand satisfying  to a man  in the knowledge that he has forgiven hiswife  forgiven her freely  and with all his heart  it seems as if thathad made her  as it were  doubly his own  he has given her a new life so to speak  and she has in a way become both wife and child to him  soyou shall be for me after this  my little scared  helpless darling  haveno anxiety about anything  nora  only be frank and open with me  and iwill serve as will and conscience both to you    what is this  not goneto bed  have you changed your things
nora ,nora   yes  torvald  i have changed my things now
helmer ,helmer  but what for   so late as this
nora ,nora  i shall not sleep tonight
helmer ,helmer  but  my dear nora
nora ,nora   it is not so very late  sit down here torvald  you and i have much to say to one another
helmer ,helmer  nora  what is this   this cold  set face
nora ,nora  sit down  it will take some time  i have a lot to talk over withyou
helmer ,helmer   you alarm me nora   and i don t understand you
nora ,nora  no  that is just it  you don t understand me  and i have neverunderstood you either  before tonight  no  you mustn t interrupt me you must simply listen to what i say  torvald  this is a settling ofaccounts
helmer ,helmer  what do you mean by that
nora ,nora   isn t there one thing that strikes you asstrange in our sitting here like this
helmer ,helmer  what is that
nora ,nora  we have been married now eight years  does it not occur to youthat this is the first time we two  you and i  husband and wife  havehad a serious conversation
helmer ,helmer  what do you mean by serious
nora ,nora  in all these eight years  longer than that  from the verybeginning of our acquaintance  we have never exchanged a word on anyserious subject
helmer ,helmer  was it likely that i would be continually and forever tellingyou about worries that you could not help me to bear
nora ,nora  i am not speaking about business matters  i say that we have neversat down in earnest together to try and get at the bottom of anything
helmer ,helmer  but  dearest nora  would it have been any good to you
nora ,nora  that is just it  you have never understood me  i have been greatlywronged  torvald  first by papa and then by you
helmer ,helmer  what  by us two  by us two  who have loved you better thananyone else in the world
nora ,nora   you have never loved me  you have only thoughtit pleasant to be in love with me
helmer ,helmer  nora  what do i hear you saying
nora ,nora  it is perfectly true  torvald  when i was at home with papa  hetold me his opinion about everything  and so i had the same opinions and if i differed from him i concealed the fact  because he would nothave liked it  he called me his doll child  and he played with me justas i used to play with my dolls  and when i came to live with you
helmer ,helmer  what sort of an expression is that to use about our marriage
nora ,nora   i mean that i was simply transferred from papa shands into yours  you arranged everything according to your own taste and so i got the same tastes as your else i pretended to  i am reallynot quite sure which  i think sometimes the one and sometimes the other when i look back on it  it seems to me as if i had been living here likea poor woman  just from hand to mouth  i have existed merely to performtricks for you  torvald  but you would have it so  you and papa havecommitted a great sin against me  it is your fault that i have madenothing of my life
helmer ,helmer  how unreasonable and how ungrateful you are  nora  have you notbeen happy here
nora ,nora  no  i have never been happy  i thought i was  but it has neverreally been so
helmer ,helmer  not  not happy
nora ,nora  no  only merry  and you have always been so kind to me  but ourhome has been nothing but a playroom  i have been your doll wife  justas at home i was papa s doll child  and here the children have beenmy dolls  i thought it great fun when you played with me  just as theythought it great fun when i played with them  that is what our marriagehas been  torvald
helmer ,helmer  there is some truth in what you say  exaggerated and strained asyour view of it is  but for the future it shall be different  playtimeshall be over  and lesson time shall begin
nora ,nora  whose lessons  mine  or the children s
helmer ,helmer  both yours and the children s  my darling nora
nora ,nora  alas  torvald  you are not the man to educate me into being aproper wife for you
helmer ,helmer  and you can say that
nora ,nora  and i  how am i fitted to bring up the children
helmer ,helmer  nora
nora ,nora  didn t you say so yourself a little while ago  that you dare nottrust me to bring them up
helmer ,helmer  in a moment of anger  why do you pay any heed to that
nora ,nora  indeed  you were perfectly right  i am not fit for the task there is another task i must undertake first  i must try and educatemyself  you are not the man to help me in that  i must do that formyself  and that is why i am going to leave you now
helmer ,helmer   what do you say
nora ,nora  i must stand quite alone  if i am to understand myself andeverything about me  it is for that reason that i cannot remain with youany longer
helmer ,helmer  nora  nora
nora ,nora  i am going away from here now  at once  i am sure christine willtake me in for the night
helmer ,helmer  you are out of your mind  i won t allow it  i forbid you
nora ,nora  it is no use forbidding me anything any longer  i will take withme what belongs to myself  i will take nothing from you  either now orlater
helmer ,helmer  what sort of madness is this
nora ,nora  tomorrow i shall go home  i mean  to my old home  it will beeasiest for me to find something to do there
helmer ,helmer  you blind  foolish woman
nora ,nora  i must try and get some sense  torvald
helmer ,helmer  to desert your home  your husband and your children  and youdon t consider what people will say
nora ,nora  i cannot consider that at all  i only know that it is necessaryfor me
helmer ,helmer  it s shocking  this is how you would neglect your most sacredduties
nora ,nora  what do you consider my most sacred duties
helmer ,helmer  do i need to tell you that  are they not your duties to yourhusband and your children
nora ,nora  i have other duties just as sacred
helmer ,helmer  that you have not  what duties could those be
nora ,nora  duties to myself
helmer ,helmer  before all else  you are a wife and a mother
nora ,nora  i don t believe that any longer  i believe that before all else iam a reasonable human being  just as you are  or  at all events  thati must try and become one  i know quite well  torvald  that most peoplewould think you right  and that views of that kind are to be found inbooks  but i can no longer content myself with what most people say  orwith what is found in books  i must think over things for myself and getto understand them
helmer ,helmer  can you not understand your place in your own home  have you nota reliable guide in such matters as that   have you no religion
nora ,nora  i am afraid  torvald  i do not exactly know what religion is
helmer ,helmer  what are you saying
nora ,nora  i know nothing but what the clergyman said  when i went to beconfirmed  he told us that religion was this  and that  and the other when i am away from all this  and am alone  i will look into that mattertoo  i will see if what the clergyman said is true  or at all events ifit is true for me
helmer ,helmer  this is unheard of in a girl of your age  but if religion cannotlead you aright  let me try and awaken your conscience  i suppose youhave some moral sense  or  answer me  am i to think you have none
nora ,nora  i assure you  torvald  that is not an easy question to answer  ireally don t know  the thing perplexes me altogether  i only know thatyou and i look at it in quite a different light  i am learning  too that the law is quite another thing from what i supposed  but i find itimpossible to convince myself that the law is right  according to ita woman has no right to spare her old dying father  or to save herhusband s life  i can t believe that
helmer ,helmer  you talk like a child  you don t understand the conditions ofthe world in which you live
nora ,nora  no  i don t  but now i am going to try  i am going to see if i canmake out who is right  the world or i
helmer ,helmer  you are ill  nora  you are delirious  i almost think you are outof your mind
nora ,nora  i have never felt my mind so clear and certain as tonight
helmer ,helmer  and is it with a clear and certain mind that you forsake yourhusband and your children
nora ,nora  yes  it is
helmer ,helmer  then there is only one possible explanation
nora ,nora  what is that
helmer ,helmer  you do not love me anymore
nora ,nora  no  that is just it
helmer ,helmer  nora   and you can say that
nora ,nora  it gives me great pain  torvald  for you have always been so kindto me  but i cannot help it  i do not love you any more
helmer ,helmer   is that a clear and certain convictiontoo
nora ,nora  yes  absolutely clear and certain  that is the reason why i willnot stay here any longer
helmer ,helmer  and can you tell me what i have done to forfeit your love
nora ,nora  yes  indeed i can  it was tonight  when the wonderful thing didnot happen  then i saw you were not the man i had thought you were
helmer ,helmer  explain yourself better  i don t understand you
nora ,nora  i have waited so patiently for eight years  for  goodness knows i knew very well that wonderful things don t happen every day  then thishorrible misfortune came upon me  and then i felt quite certain that thewonderful thing was going to happen at last  when krogstad s letter waslying out there  never for a moment did i imagine that you would consentto accept this man s conditions  i was so absolutely certain that youwould say to him  publish the thing to the whole world  and when thatwas done
helmer ,helmer  yes  what then   when i had exposed my wife to shame anddisgrace
nora ,nora  when that was done  i was so absolutely certain  you would comeforward and take everything upon yourself  and say  i am the guilty one
helmer ,helmer  nora
nora ,nora  you mean that i would never have accepted such a sacrifice on yourpart  no  of course not  but what would my assurances have been worthagainst yours  that was the wonderful thing which i hoped for andfeared  and it was to prevent that  that i wanted to kill myself
helmer ,helmer  i would gladly work night and day for you  nora  bear sorrow andwant for your sake  but no man would sacrifice his honour for the one heloves
nora ,nora  it is a thing hundreds of thousands of women have done
helmer ,helmer  oh  you think and talk like a heedless child
nora ,nora  maybe  but you neither think nor talk like the man i could bindmyself to  as soon as your fear was over  and it was not fear for whatthreatened me  but for what might happen to you  when the whole thingwas past  as far as you were concerned it was exactly as if nothing atall had happened  exactly as before  i was your little skylark  yourdoll  which you would in future treat with doubly gentle care  becauseit was so brittle and fragile   torvald  it was thenit dawned upon me that for eight years i had been living here with astrange man  and had borne him three children    oh  i can t bear tothink of it  i could tear myself into little bits
helmer ,helmer   i see  i see  an abyss has opened between us  there isno denying it  but  nora  would it not be possible to fill it up
nora ,nora  as i am now  i am no wife for you
helmer ,helmer  i have it in me to become a different man
nora ,nora  perhaps  if your doll is taken away from you
helmer ,helmer  but to part   to part from you  no  no  nora  i can t understandthat idea
nora ,nora   that makes it all the more certain thatit must be done
helmer ,helmer  nora  nora  not now  wait until tomorrow
nora ,nora   i cannot spend the night in a strange man sroom
helmer ,helmer  but can t we live here like brother and sister
nora ,nora   you know very well that would not last long  goodbye  torvald  i won t see the littleones  i know they are in better hands than mine  as i am now  i can beof no use to them
helmer ,helmer  but some day  nora  some day
nora ,nora  how can i tell  i have no idea what is going to become of me
helmer ,helmer  but you are my wife  whatever becomes of you
nora ,nora  listen  torvald  i have heard that when a wife deserts herhusband s house  as i am doing now  he is legally freed from allobligations towards her  in any case  i set you free from all yourobligations  you are not to feel yourself bound in the slightest way any more than i shall  there must be perfect freedom on both sides  see here is your ring back  give me mine
helmer ,helmer  that too
nora ,nora  that too
helmer ,helmer  here it is
nora ,nora  that s right  now it is all over  i have put the keys here the maids know all about everything in the house  better than i do tomorrow  after i have left her  christine will come here and pack up myown things that i brought with me from home  i will have them sent afterme
helmer ,helmer  all over  all over   nora  shall you never think of me again
nora ,nora  i know i shall often think of you  the children  and this house
helmer ,helmer  may i write to you  nora
nora ,nora  no  never  you must not do that
helmer ,helmer  but at least let me send you
nora ,nora  nothing  nothing
helmer ,helmer  let me help you if you are in want
nora ,nora  no  i can receive nothing from a stranger
helmer ,helmer  nora  can i never be anything more than a stranger to you
nora ,nora   ah  torvald  the most wonderful thing of allwould have to happen
helmer ,helmer  tell me what that would be
nora ,nora  both you and i would have to be so changed that    oh  torvald  idon t believe any longer in wonderful things happening
helmer ,helmer  but i will believe in it  tell me  so changed that
nora ,nora  that our life together would be a real wedlock  goodbye
helmer ,helmer   nora  nora   empty  she is gone   the most wonderful thing of all
