character_name,character_speech
frulinde ,frulinde hjemme hos mig var det umuligt  mit værelse har ikke egen indgang  kom ind  vi er ganske alene  pigen sover og helmers er på bal ovenpå 
krogstad ,krogstad  se  se  helmers danser iaften  virkelig 
frulinde ,frulinde ja  hvorfor ikke det 
krogstad ,krogstad å nej  sandt nok 
frulinde ,frulinde ja  krogstad  lad os så tale sammen 
krogstad ,krogstad har da vi to noget mere at tale om 
frulinde ,frulinde vi har meget at tale om 
krogstad ,krogstad det trode jeg ikke 
frulinde ,frulinde nej  for de har aldrig forståt mig rigtigt ​krogstad var der noget andet at forstå  end det  som er så ganske ligetil i verden  en hjerteløs kvinde gir en mand løbepas  når der tilbyder sig noget  som er fordelagtigere 
frulinde ,frulinde tror de  at jeg er så aldeles hjerteløs  og tror de  at jeg brød med let hjerte 
krogstad ,krogstad ikke det 
frulinde ,frulinde krogstad  har de virkelig troet det 
krogstad ,krogstad hvis ikke så var  hvorfor skrev de da den  gang til mig slig  som de gjorde 
frulinde ,frulinde jeg kunde jo ikke andet  når jeg skulde bryde med dem  så var det jo også min pligt at udrydde hos dem alt  hvad de følte for mig 
krogstad ,krogstad  således altså  og dette – dette bare for pengenes skyld 
frulinde ,frulinde de må ikke glemme  at jeg havde en hjælpe  løs moder og to små brødre  vi kunde ikke vente på dem  krogstad  med dem havde det jo så lange udsigter dengang 
krogstad ,krogstad lad så være  men de havde ikke ret til at forstøde mig for noget andet menneskes skyld 
frulinde ,frulinde ja  jeg ved ikke  mangengang har jeg spurgt mig selv  om jeg havde ret til det 
krogstad ,krogstad  da jeg misted dem  var det som om al fast grund gled bort under fødderne på mig  se på mig  nu er jeg en skibbruden mand på et vrag 
frulinde ,frulinde hjælpen turde være nær 
krogstad ,krogstad den var nær  men så kom de og stilled dem imellem 
frulinde ,frulinde imod mit vidende  krogstad  det var først idag jeg fik høre  at det er dem  jeg skal afløse i banken 
krogstad ,krogstad jeg tror dem  når de siger det  men nu  da de ved det  træder de så ikke tilbage ​frulinde nej  for det vilde dog ikke gavne dem det mindste 
krogstad ,krogstad å gavne  gavne –  jeg vilde gøre det alligevel 
frulinde ,frulinde jeg har lært at handle fornuftigt  livet og den hårde  bitre nødvendighed har lært mig det 
krogstad ,krogstad og livet har lært mig  ikke at tro på tale  måder 
frulinde ,frulinde da har livet lært dem en meget fornuftig ting  men på handlinger må de dog tro 
krogstad ,krogstad hvorledes mener de det 
frulinde ,frulinde de sagde  at de stod som en skibbruden mand på et vrag 
krogstad ,krogstad det havde jeg vel god grund til at sige 
frulinde ,frulinde jeg sidder også som en skibbruden kvinde på et vrag  ingen at sørge over  og ingen at sørge for 
krogstad ,krogstad de valgte selv 
frulinde ,frulinde der var intet andet valg dengang 
krogstad ,krogstad nå  men hvad så 
frulinde ,frulinde krogstad  hvis nu vi to skibbrudne mennesker kunde komme over til hinanden 
krogstad ,krogstad hvad er det de siger 
frulinde ,frulinde to på et vrag står dog bedre  end en på hver sit 
krogstad ,krogstad kristine 
frulinde ,frulinde hvorfor tror de jeg kom hid til byen 
krogstad ,krogstad skulde de have havt en tanke for mig 
frulinde ,frulinde jeg må arbejde  hvis jeg skal bære livet  alle mine levedage  så længe jeg kan mindes  har jeg arbejdet  og det har været min bedste og eneste glæde  men nu står jeg ganske alene i verden  så forfærdelig tom og forladt  at ar  bejde for sig selv  er der jo ingen glæde i  krog  stad  skaf mig nogen og noget at arbejde for ​krogstad dette tror jeg ikke på  det er ikke andet end overspændt kvindehøjmod  som går hen og ofrer sig selv 
frulinde ,frulinde har de nogensinde mærket  at jeg var over  spændt 
krogstad ,krogstad kunde de da virkelig dette  sig mig  – har de fuld rede på min fortid 
frulinde ,frulinde ja 
krogstad ,krogstad og ved de  hvad jeg her går og gælder for 
frulinde ,frulinde det lod på dem før  som om de mente  at med mig kunde de være blevet en anden 
krogstad ,krogstad det ved jeg så sikkert 
frulinde ,frulinde skulde det ikke kunne ske endnu 
krogstad ,krogstad kristine  – dette siger de med fuldt over  læg  ja  de gør  jeg ser det på dem  har de altså virkelig mod – 
frulinde ,frulinde jeg trænger til nogen at være moder for  og deres børn trænger til en moder  vi to trænger til hinanden  krogstad  jeg har tro på grundlaget i dem  – jeg tør alting sammen med dem 
krogstad ,krogstad  tak  tak  kristine  – nu skal jeg også vide at rejse mig i de andres øjne  – ah  men jeg glemte –
fru ,fru linde  hys  tarantellaen  gå  gå 
krogstad ,krogstad hvorfor  hvad er det 
frulinde ,frulinde hører de den dans deroppe  når den er ude  kan vi vente dem 
krogstad ,krogstad å ja  jeg skal gå  det er jo alt forgæves  de kender naturligvis ikke til det skridt  som jeg har foretaget imod helmers 
frulinde ,frulinde jo  krogstad  jeg kender til det 
krogstad ,krogstad og alligevel skulde de have mod til – 
frulinde ,frulinde jeg forstår godt  hvorhen fortvivlelsen kan drive en mand som dem ​krogstad å  hvis jeg kunde gøre dette ugjort 
frulinde ,frulinde det kunde de nok  for deres brev ligger endnu i kassen 
krogstad ,krogstad er de viss på det 
frulinde ,frulinde ganske viss  men –
krogstad ,krogstad  skulde det være så at forstå  de vil frelse deres veninde for enhver pris  sig det ligesågodt rent ud  er det så 
frulinde ,frulinde krogstad  den  som en gang har solgt sig selv for andres skyld  gør det ikke om igen 
krogstad ,krogstad jeg vil forlange mit brev tilbage 
frulinde ,frulinde nej  nej 
krogstad ,krogstad jo naturligvis  jeg bier her til helmer kommer ned  jeg siger ham  at han skal gi’e mig mit brev igen  – at det bare drejer sig om min op  sigelse  – at han ikke skal læse det –
frulinde ,frulinde nej  krogstad  de skal ikke kalde brevet tilbage ​krogstad men sig mig  var det ikke egentlig derfor  at de satte mig stævne her 
frulinde ,frulinde jo  i den første forskrækkelse  men nu ligger der et døgn imellem  og det er utrolige ting  jeg i den tid har været vidne til her i huset  helmer må få vide altsammen  denne ulyksalige hemme  lighed må for dagen  det må komme til fuld for  klaring imellem de to  det kan umuligt bli’e ved med alle disse fordølgelser og udflugter 
krogstad ,krogstad nu vel  hvis de altså vover det –  men et kan jeg ialfald gøre  og det skal gøres straks –
fru ,fru linde  skynd dem  gå  gå  dansen er ude  vi er ikke trygge et øjeblik længer 
krogstad ,krogstad jeg venter på dem dernede 
frulinde ,frulinde ja  gør det  de må følge mig til porten 
krogstad ,krogstad så utrolig lykkelig har jeg aldrig været før ​ 
fru ,fru linde  hvilken vending  ja  hvilken vending  menne  sker at arbejde for  – at leve for  et hjem at bringe hygge ind i  nå  der skal rigtignok tages fat –  gid de snart vilde komme –  aha  der er de nok  tøjet på 
nora ,nora  nej  nej  nej  ikke herind  jeg vil op igen  jeg vil ikke gå så tidligt 
helmer ,helmer men kæreste nora –
nora ,nora å jeg be’er dig så bønligt  torvald  jeg be’er dig så inderlig vakkert  – bare en time endnu 
helmer ,helmer ikke et eneste minut  min søde nora  du ved   det var en aftale  se så  ind i stuen  du står her og forkøler dig 
frulinde ,frulinde godaften ​nora kristine 
helmer ,helmer hvad  fru linde  er de her så sent 
frulinde ,frulinde ja  undskyld  jeg vilde så gerne se nora pyntet 
nora ,nora har du siddet her og ventet på mig 
frulinde ,frulinde ja  jeg kom desværre ikke betids nok  du var alt ovenpå  og så syntes jeg ikke  jeg kunde gå igen  før jeg havde set dig 
helmer ,helmer  ja  se rigtig på hende  jeg skulde nok tro  hun er værd at se på  er hun ikke dejlig  fru linde 
frulinde ,frulinde jo  det må jeg sige –​helmer er hun ikke mærkværdig dejlig  det var også den almindelige mening i selskabet  men forskrækkelig egensindig er hun  – den søde lille tingest  hvad skal vi gøre ved det  vil de tænke dem  jeg måtte næsten bruge magt for at få hende afsted ​nora å torvald  du vil komme til at angre på  at du ikke undte mig  om det så bare var en halv time til 
helmer ,helmer der hører de  frue  hun danser sin taran  tella  – gør stormende lykke  – som var vel fortjent  – skønt der i foredraget kanske var vel megen naturlighed  jeg mener  – lidt mere  end der  strængt taget  turde kunne forenes med kunstens fordringer  men lad gå  hovedsagen er  – hun gør lykke  hun gør stormende lykke  skulde jeg så lade hende blive efter dette  af  svække virkningen  nej tak  jeg tog min lille dejlige capripige – capriciøse lille capripige  kunde jeg sige – under armen  en hurtig runde gennem salen  en bøjning til alle sider  og – som det heder i romansproget – det skønne syn er forsvundet  en afslutning bør altid være virk  ningsfuld  fru linde  men det er det mig ikke muligt at få gjort nora begribeligt  puh  her er varmt herinde   hvad  der er jo mørkt  å ja  naturligvis  undskyld – 
nora ,nora  nu  
fru ,fru linde  jeg har talt med ham ​nora og så – 
frulinde ,frulinde nora  – du må sige din mand altsammen 
nora ,nora  jeg vidste det 
frulinde ,frulinde du har ingenting at frygte for fra krogstads side  men tale må du 
nora ,nora jeg taler ikke 
frulinde ,frulinde så taler brevet ​nora tak  kristine  jeg ved nu  hvad der er at gøre  hys – 
helmer ,helmer  nå  frue  har de så beundret hende 
frulinde ,frulinde ja  og nu vil jeg sige godnat 
helmer ,helmer å hvad  allerede  er det deres  det strikketøj 
fru ,fru linde  ja  tak  det havde jeg så nær glemt ​helmer strikker de altså 
frulinde ,frulinde å ja 
helmer ,helmer ved de hvad  de skulde heller brodere 
frulinde ,frulinde så  hvorfor det 
helmer ,helmer jo  for det er langt smukkere  vil de se  man holder broderiet således med den venstre hånd  og så fører man med den højre nålen – således – ud i en let  langstrakt bue  ikke sandt – 
frulinde ,frulinde jo  det kan vel være –
helmer ,helmer mens derimod at strikke – det kan aldrig bli’e andet end uskønt  se her  de sammenklemte arme  – strikkepinderne   som går op og ned  – det har noget kinesisk ved sig  – ah  det var virkelig en glimrende champagne  der blev ser  veret med 
frulinde ,frulinde ja  godnat  nora  og vær nu ikke egensindig mere 
helmer ,helmer vel talt  fru linde 
frulinde ,frulinde godnat  herr direktør 
helmer ,helmer  godnat  godnat  jeg håber da  de slipper vel hjem  jeg skulde så gerne –  men det er jo ikke noget langt stykke  de har at gå  god  nat  godnat   se så  endelig fik vi hende da på døren  hun er forskrækkelig kedelig  det menneske 
nora ,nora er du ikke meget træt  torvald 
helmer ,helmer nej  ikke det mindste 
nora ,nora ikke søvnig heller ​helmer aldeles ikke  jeg føler mig tvertimod umåde  lig oplivet  men du  ja  du ser rigtignok både træt og søvnig ud 
nora ,nora ja  jeg er meget træt  nu vil jeg snart sove 
helmer ,helmer ser du  ser du  det var altså dog rigtigt af mig  at vi ikke blev længere 
nora ,nora a   det er alting rigtigt  hvad du gør 
helmer ,helmer  nu taler lærkefuglen  som om den var et menneske  men lagde du mærke til  hvor lystig rank var iaften 
nora ,nora så  var han det  jeg fik ikke tale med ham 
helmer ,helmer jeg næsten heller ikke  men jeg har ikke på længe set ham i så godt lune   hm  – det er dog herligt at være kommen hjem til sig selv igen  at være ganske alene med dig  – å du henrivende dej  lige unge kvinde 
nora ,nora se ikke således på mig  torvald 
helmer ,helmer skal jeg ikke se på min dyreste ejendom  på al den herlighed  som er min  min alene  min hel og holden 
nora ,nora  du skal ikke tale således til mig inat 
helmer ,helmer  du har endnu tarantellaen i blodet  mærker jeg  og det gør dig endda mere forlokkende  hør  nu begynder gæsterne at gå   nora  – snart er det stille i hele huset 
nora ,nora ja  det håber jeg 
helmer ,helmer ja  ikke sandt  min egen elskede nora  å  ved du vel  – når jeg således er ude med dig i selskab  – ved du  hvorfor jeg taler så lidet til dig  holder mig så fjernt fra dig  bare sender dig et stjålent øjekast iblandt  – ved du  hvorfor jeg gør det  det er fordi jeg da bilder mig ind  at du er min hemmelig elskede ​ min unge hemmelig forlovede  og at ingen aner  at der er noget imellem os to 
nora ,nora å ja  ja  ja  jeg ved jo nok  at alle dine tanker er hos mig 
helmer ,helmer og når vi så skal gå  og jeg lægger schavlet om dine fine ungdomsfulde skuldre  – om denne vidunderlige nakkebøjning  – da forestiller jeg mig  at du er min unge brud  at vi netop kommer fra vielsen  at jeg for første gang fører dig ind i min bolig  – at jeg for første gang er alene med dig  – ganske alene med dig  du unge skælvende dejlighed  hele denne aften har jeg ikke havt nogen anden længsel end dig  da jeg så dig jage og lokke i tarantellaen  – mit blod kogte  jeg holdt det ikke længer ud  – derfor var det  jeg tog dig med mig herned så tidligt –
nora ,nora gå nu  torvald  du skal gå fra mig  jeg vil ikke alt dette 
helmer ,helmer hvad skal det sige  du leger nok spøge  fugl med mig  lille nora  vil  vil  er jeg ikke din mand – 
nora ,nora  hørte du – 
helmer ,helmer  hvem er det 
doktor ,doktor rank  det er mig  tør jeg komme ind et øjeblik 
helmer ,helmer  å hvad vil han da nu   vent lidt   nå  det er jo snilt  at du ikke går vor dør forbi 
rank ,rank jeg syntes  jeg hørte din stemme  og så vilde jeg dog gerne se indom   ak ja  disse kære kendte tomter  i har det lunt og hyggeligt inde hos jer  i to 
helmer ,helmer det lod til  at du hygged dig ret godt oven  på også 
rank ,rank fortrinligt  hvorfor skulde jeg ikke det  hvorfor skal man ikke tage alting med i denne verden  ialfald så meget  man kan  og så længe man kan  vinen var fortræffelig –
helmer ,helmer champagnen især 
rank ,rank lagde du også mærke til det  det er næsten utroligt  hvor meget jeg kunde skylle ned 
nora ,nora torvald drak også meget champagne iaften 
rank ,rank så 
nora ,nora ja  og da er han altid så fornøjelig bagefter 
rank ,rank nå  hvorfor skal man ikke ta’e sig en glad aften efter en vel anvendt dag 
helmer ,helmer vel anvendt  det tør jeg desværre ikke rose mig af 
rank ,rank  men det tør jeg  ser du 
nora ,nora doktor rank  de har visst foretaget en videnskabelig undersøgelse idag 
rank ,rank ja netop 
helmer ,helmer se  se  lille nora taler om videnskabelige undersøgelser 
nora ,nora og tør jeg ønske dem til lykke med ud  faldet 
rank ,rank ja såmæn tør de så 
nora ,nora det var altså godt 
rank ,rank det bedst mulige både for lægen og for pa  tienten  – visshed 
nora ,nora  visshed 
rank ,rank fuld visshed  skulde jeg så ikke tage mig en lystig aften bagefter 
nora ,nora jo  det gjorde de ret i  doktor rank 
helmer ,helmer det siger jeg med  bare du ikke kommer til at svie for det imorgen 
rank ,rank nå  man får jo ikke noget for ingenting her i livet ​nora doktor rank  – de holder visst meget af maskerader 
rank ,rank ja  når der er brav mange løjerlige forklæd  ninger –
nora ,nora  hør her  hvad skal vi to være på den næste maskerade 
helmer ,helmer du lille letsindige  – tænker du nu alt på den næste 
rank ,rank vi to  jo  det skal jeg sige dem  de skal være lykkebarn –
helmer ,helmer ja  men find på et kostume  som kan be  tegne det 
rank ,rank lad din hustru møde  som hun står og går igennem verden –
helmer ,helmer det var virkelig træffende sagt  men ved du ikke  hvad du selv vil være 
rank ,rank jo  min kære ven  det er jeg fuldkommen på det rene med ​helmer nå 
rank ,rank på næste maskerade vil jeg være usynlig 
helmer ,helmer det var et pudsigt indfald 
rank ,rank der findes en stor sort hat –  har du ikke hørt tale om usynligheds hatten  den får en over sig  og så er der ingen  som ser en 
helmer ,helmer  nej  det har du ret i 
rank ,rank men jeg glemmer jo rent  hvad jeg kom for  helmer  giv mig en cigar  en af de mørke havanna 
helmer ,helmer med største fornøjelse 
rank ,rank  tak 
nora ,nora  lad mig gi’e dem ild 
rank ,rank tak for det   og så farvel ​helmer farvel  farvel  kære ven ​nora sov godt  doktor rank 
rank ,rank tak for det ønske 
nora ,nora ønsk mig det samme 
rank ,rank dem  nå ja  når de vil det –  sov godt  og tak for ilden 
helmer ,helmer  han havde drukket betydeligt 
nora ,nora  kanske det 
nora ,nora torvald – hvad vil du der 
helmer ,helmer jeg må tømme brevkassen  den er ganske fuld  der blir ikke plads til aviserne imorgen tidlig –
nora ,nora vil du arbejde inat ​helmer det ved du jo  jeg ikke vil  – hvad er det  her har været nogen ved låsen 
nora ,nora ved låsen – 
helmer ,helmer ja visst har der så  hvad kan det være  jeg skulde dog aldrig tro  at pigerne –  her ligger en afbrækket hårnål  nora  det er din –
nora ,nora  så må det være børnene –
helmer ,helmer det må du sandelig vænne dem af med  hm  hm  – nå  der fik jeg den op alligevel   helene  – he  lene  sluk lampen i entréen 
helmer ,helmer  se her  vil du se  hvorledes det har op  hobet sig   hvad er det for noget 
nora ,nora  brevet  å nej  nej  torvald 
helmer ,helmer to visitkort – fra rank ​nora fra doktor rank 
helmer ,helmer  doktor medicinæ rank  de lå øverst  han må have stukket dem ind  da han gik 
nora ,nora står der noget på dem ​helmer der står et sort kors over navnet  se her  det er dog et uhyggeligt påfund  det er jo  som om han meldte sit eget dødsfald 
nora ,nora det gør han også 
helmer ,helmer hvad  ved du noget  har han sagt dig noget 
nora ,nora ja  når de kort kommer  så har han taget afsked med os  han vil lukke sig inde og dø 
helmer ,helmer min stakkers ven  jeg vidste jo  at jeg ikke skulde få beholde ham længe  men så snart –  og så gemmer han sig bort som et såret dyr 
nora ,nora når det skal ske  så er det bedst  at det sker uden ord  ikke sandt  torvald 
helmer ,helmer  han var så sammenvokset med os  jeg synes ikke  jeg kan tænke mig ham borte  han  med sine lidelser og med sin ensomhed  gav lige  som en skyet baggrund for vor sollyse lykke  – nå  det er kanske bedst således  for ham ial  fald   og måske også for os  nora  nu er vi to så ganske henvist til hinanden alene   å  du min elskede hustru  jeg synes ikke  jeg kan holde dig fast nok  ved du vel  nora  – mangengang ønsker jeg  at en over  hængende fare måtte true dig  for at jeg kunde vove liv og blod og alt  alt  for din skyld 
nora ,nora  nu skal du læse dine breve  torvald 
helmer ,helmer nej  nej  ikke inat  jeg vil være hos dig  min elskede hustru 
nora ,nora med dødstanken på din ven – 
helmer ,helmer du har ret  dette har rystet os begge  der er kommet uskønhed ind imellem os  tanker om død og opløsning  dette må vi søge frigørelse for  indtil da –  vi vil gå hver til sit 
nora ,nora  torvald  – godnat  godnat 
helmer ,helmer  godnat  du min lille sangfugl  sov godt  nora  nu læser jeg brevene igennem 
nora ,nora  aldrig se ham mere  aldrig  aldrig  aldrig   aldrig se børnene mere heller  ikke dem heller  aldrig  aldrig  – å   det iskolde sorte vand  å  det bundløse –  dette –  å  når det bare var over  – nu har han det  nu læser han det  å nej  nej  ikke endnu  torvald  farvel du og børnene –
helmer ,helmer nora 
nora ,nora  ah – 
helmer ,helmer hvad er det  ved du  hvad der står i dette brev 
nora ,nora ja  jeg ved det  lad mig gå  lad mig komme ud 
helmer ,helmer  hvor vil du hen 
nora ,nora  du skal ikke redde mig  torvald 
helmer ,helmer  sandt  er det sandt  hvad han skriver  for  færdeligt  nej  nej  det er jo umuligt  at dette kan være sandt 
nora ,nora det er sandt  jeg har elsket dig over alt i verdens rige 
helmer ,helmer å kom ikke her med tåbelige udflugter 
nora ,nora  torvald – 
helmer ,helmer du ulyksalige  – hvad er det  du har fore  taget dig 
nora ,nora lad mig komme bort  du skal ikke bære det for min skyld  du skal ikke tage det på dig 
helmer ,helmer ikke noget komediespil   her blir du og står mig til regnskab  forstår du  hvad du har gjort  svar mig  forstår du det ​nora  ja  nu begynder jeg at forstå det tilbunds ​helmer  å hvor forfærdeligt jeg er vågnet op  i alle disse otte år  – hun  som var min lyst og stolthed  – en hyklerske  en løgnerske  – værre  værre  – en forbryderske  – å  denne bund  løse hæslighed  som ligger i alt dette  fy  fy 
helmer ,helmer  jeg burde have anet  at noget sligt vilde ske  jeg burde have forudset det  alle din faders letsindige grundsætninger –  ti  alle din faders letsindige grundsætninger har du taget i arv  ingen religion  ingen moral  ingen pligtfølelse –  å  hvor jeg er bleven straffet for  at jeg så igen  nem fingre med ham  for din skyld gjorde jeg det  og således lønner du mig 
nora ,nora ja  således 
helmer ,helmer nu har du ødelagt hele min lykke  hele min fremtid har du forspildt for mig  å  det er forfærdeligt at tænke på  jeg er i et samvittig  hedsløst menneskes vold  han kan gøre med mig  hvad han vil  forlange af mig  hvad det skal være  byde og befale over mig  som det lyster ham  – jeg tør ikke kny  og så jammerligt må jeg ​synke ned og gå tilgrunde for en letsindig kvindes skyld 
nora ,nora når jeg er ude af verden  så er du fri 
helmer ,helmer å ingen fagter  slige talemåder havde din fader også på rede hånd  hvad vilde det nytte mig  at du var ude af verden  som du siger  ikke det ringeste vilde det nytte mig  han kan gøre sagen bekendt alligevel  og gør han det  så blir jeg kanske mistænkt for at have været vidende om din forbryderske handling  man vil kanske tro  at jeg har stået bagved  – at det er mig  som har tilskyndet dig  og alt dette kan jeg​ takke dig for  dig  som jeg har båret på hænderne gennem hele vort ægteskab  forstår du nu  hvad du har gjort imod mig 
nora ,nora  ja 
helmer ,helmer dette er så utroligt  at jeg ikke kan fast  holde det  men vi må se at komme tilrette  tag schavlet af  tag det af  siger jeg  jeg må se at tilfredsstille ham på en eller anden måde  sagen må dysses ned for enhver pris  – og hvad dig og mig angår  så må det se ud  som om alt var imellem os ligesom før  men naturligvis kun for verdens øjne  du blir altså ​fremdeles her i huset  det er en selvfølge  men børnene får du ikke lov til at opdrage  dem tør jeg ikke betro dig –  å  at måtte sige dette til hende  som jeg har elsket så højt  og som jeg endnu –  nå  det må være forbi  herefter  dags gælder det ikke længere lykken  det gælder bare at redde resterne  stumperne  skinnet –
helmer ,helmer  hvad er det  så sent  skulde det forfærde  ligste –  skulde han –  skjul dig  nora  sig  du er syg 
stuepigen ,stuepigen  her kom et brev til fruen 
helmer ,helmer giv mig det   ja  det er fra ham  du får det ikke  jeg vil selv læse det 
nora ,nora læs du 
helmer ,helmer  jeg har næppe mod til det  kanske er vi fortabte  både du og jeg  nej  jeg må vide det   nora 
helmer ,helmer nora  – nej  jeg må læse det endnu en gang  – jo  jo  så er det  jeg er frelst  nora  jeg er frelst ​nora og jeg 
helmer ,helmer du også  naturligvis  vi er frelste begge to  både du og jeg  se her  han sender dig dit gældsbevis tilbage  han skriver  at han fortryder og angrer –  at et lykkeligt omslag i hans liv –  å  det kan jo være det samme  hvad han skriver  vi er frelste  nora  der er ingen  som kan gøre dig noget  å   nora  nora –  nej  først alt dette afskyelige ud af verden  lad mig se –   nej  jeg vil ikke se det  det skal ikke være for mig andet  end en drøm altsammen   se så  nu er det ikke mere til  – han skrev  at du siden julaften –  å  det må have været tre forfærdelige dage for dig  nora 
nora ,nora jeg har kæmpet en hård strid i disse tre dage 
helmer ,helmer og våndet dig  og ikke øjnet anden udvej end –  nej  vi vil ikke mindes alt dette hæs  lige  vi vil kun juble og gentage  det er over  det er over  hør dog på mig  nora  du synes ikke at fatte det  det er over  hvad er det dog for noget – dette stivnede udtryk  å stakkers lille nora  jeg forstår det nok  du synes ikke du kan tro på  at jeg har tilgivet dig  men det har jeg  nora  jeg sværger dig til  jeg har tilgivet dig alt  jeg ved jo  at hvad du gjorde  det gjorde du af kærlighed til mig 
nora ,nora det er sandt 
helmer ,helmer du har elsket mig  som en hustru bør elske sin mand  det var kun midlerne  som du ikke havde indsigt nok til at dømme om  men tror du  at du er mig mindre kær  fordi du ikke for  står at handle på egen hånd  nej  nej  støt du dig bare til mig  jeg skal råde dig  jeg skal vej  lede dig  jeg måtte ikke være en mand  hvis ikke netop denne kvindelige hjælpeløshed gjorde dig dobbelt tiltrækkende i mine øjne  du skal ikke​ fæste dig ved de hårde ord  jeg sagde dig i den første forfærdelse  da jeg syntes  alt måtte styrte sammen over mig  jeg har tilgivet dig  nora  jeg sværger dig til  jeg har tilgivet dig 
nora ,nora jeg takker dig for din tilgivelse 
helmer ,helmer nej  bliv –   hvad vil du der i al  koven 
nora ,nora  kaste maskeradedragten 
helmer ,helmer  ja  gør det  se at komme til ro og få samle dit sind til ligevægt igen  du min lille forskræmtet sangfugl  hvil du dig trygt ud  jeg har brede vinger til at dække dig med   å  hvor vort hjem er lunt og smukt  nora  her er ly for dig  her skal jeg holde dig som en jaget due  jeg har fået reddet uskadt ud af høgens klør  jeg skal nok bringe dit stakkers klappende hjerte til ro  lidt efter lidt vil det ske  nora  tro du mig  imorgen vil alt dette se ganske anderledes ud for dig  snart vil alting være ligesom før  jeg skal ikke længe behøve at gentage for dig  at jeg har tilgivet dig  du vil selv usvigelig føle  at jeg har gjort det  hvor kan du tænke  det skulde kunne falde mig ind at ville forstøde dig  eller blot bebrejde dig noget  å  du kender ikke en virkelig mands hjertelag  nora  det er for en mand noget så ubeskriveligt sødt og tilfredsstillende i dette  at vide med sig selv  at han har tilgivet sin hustru  – at han har tilgivet hende af fuldt og oprigtigt hjerte  hun er jo derved ligesom i dobbelt forstand blevet hans ejendom  han har ligesom sat hende ind i verden påny  hun er på en måde bleven både hans hustru og hans barn tillige  således skal du være for mig herefterdags  du lille råd  vilde  hjælpeløse væsen  ængst dig ikke for nogenting  nora  bare åbenhjertig imod mig  så skal​ jeg være både din vilje og din samvittighed  – hvad er det  ikke tilsengs  har du klædt dig om 
nora ,nora  ja  torvald  nu har jeg klædt mig om 
helmer ,helmer men hvorfor  nu  så sent – 
nora ,nora inat sover jeg ikke 
helmer ,helmer men  kære nora –
nora ,nora  klokken er endnu ikke så mange  sæt dig her  torvald  vi to har meget at tale sammen 
helmer ,helmer nora  – hvad er dette her  dette stivnede udtryk –
nora ,nora sæt dig ned  det blir langt  jeg har meget at tale med dig om 
helmer ,helmer  du ængster mig  nora  og jeg forstår dig ikke 
nora ,nora nej  det er det just  du forstår mig ikke  og jeg har heller aldrig forstået dig – før iaften  nej  du skal ikke afbryde mig  du skal bare høre på  hvad jeg siger  – dette er et opgør  torvald 
helmer ,helmer hvorledes mener du det 
nora ,nora  er dig ikke en ting påfaldende  således som vi sidder her 
helmer ,helmer hvad skulde det være 
nora ,nora vi har nu været gifte i otte år  falder det dig ikke ind  at det er første gang vi to  du og jeg  mand og kone  taler alvorligt sammen 
helmer ,helmer ja  alvorligt  – hvad vil det sige 
nora ,nora i otte samfulde år  – ja længere  – lige fra vort første bekendtskab  har vi aldrig vekslet et alvorligt ord om alvorlige ting 
helmer ,helmer skulde jeg da idelig og altid indvie dig i bekymringer  som du dog ikke kunde hjælpe mig at bære ​nora jeg taler ikke om bekymringer  jeg siger  vi har aldrig siddet i alvor sammen  for at søge at komme tilbunds i noget 
helmer ,helmer men  kæreste nora  vilde da det have været for dig 
nora ,nora der er vi ved sagen  du har aldrig forstået mig  – der er øvet megen uret imod mig  tor  vald  først af pappa og siden af dig 
helmer ,helmer hvad  af os to  – af os to  der har elsket dig højere  end alle andre mennesker 
nora ,nora  i har aldrig elsket mig  i har bare syntes  det var fornøjeligt at være forelsket i mig 
helmer ,helmer men  nora  hvad er dette for ord 
nora ,nora ja  det er nu så  torvald  da jeg var hjemme hos pappa  så fortalte han mig alle sine meninger  og så havde jeg de samme meninger  ​og hvis jeg havde andre  så skjulte jeg det  for det vilde han ikke have likt  han kaldte mig sit dukkebarn  og han legte med mig  som jeg legte med mine dukker  så kom jeg i huset til dig –
helmer ,helmer hvad er det for udtryk du bruger om vort ægteskab 
nora ,nora  jeg mener  så gik jeg fra pappas hænder over i dine  du indretted alting efter din smag  og så fik jeg den samme smag som du  eller jeg lod bare så  jeg ved ikke rigtig –  jeg tror det var begge dele  snart det ene og snart det andet  når jeg nu ser på det  så synes jeg  jeg har levet her som et fattigt menneske  – bare fra hånden og i munden  jeg har levet af at gøre kunster for dig  torvald  men du vilde jo ha’e det så  du og pappa har gjort stor synd imod mig  i er skyld i  at der ikke er blevet noget af mig 
helmer ,helmer nora  hvor du er urimelig og utaknemmelig  har du ikke været lykkelig her ​nora nej  det har jeg aldrig været  jeg trode det  men jeg har aldrig været det 
helmer ,helmer ikke – ikke lykkelig 
nora ,nora nej  bare lystig  og du har altid været så snil imod mig  men vort hjem har ikke været andet end en legestue  her har jeg været din dukkehustru  ligesom jeg hjemme var pappas dukkebarn  og børnene  de har igen været mine dukker  jeg syntes  det var fornøjeligt  når du tog og legte med mig  ligesom de syntes det var fornøjeligt  når jeg tog og legte med dem  det har været vort ægteskab  torvald 
helmer ,helmer der er noget sandt i  hvad du siger  – så overdrevent og overspændt det end er  men herefter skal det bli’e anderledes  legens tid skal være forbi  nu kommer opdragelsens 
nora ,nora hvis opdragelse  min eller børnenes 
helmer ,helmer både din og børnenes  min elskede nora 
