character_name,character_speech
nora ,nora jeg ved ikke  jeg tror det  men du skal ikke laese sligt noget nu  der ma ikke komme noget stygt ind imellem os foer alting er forbi 
rank ,rank  du boer ikke sige hende imod 
not-nora,helmer  barnet skal fa sin vilje  men imorgen nat  nar du har danset -
nora ,nora da er du fri 
stuepigen ,stuepigen  frue  bordet er daekket 
nora ,nora vi vil hae champagne  helene 
stuepigen ,stuepigen godt  frue 
not-nora,helmer ej  ej  - stort gilde altsa 
nora ,nora champagne gilde til den lyse morgen   og lidt makroner  helene  mange  - for en gangs skyld 
not-nora,helmer  sa  sa  sa  ikke denne opskraemte vildhed  vaer nu min egen lille laerkefugl  som du plejer 
nora ,nora a ja  det skal jeg nok  men ga ind sa  laenge  og de ogsa  doktor rank  kristine  du ma hjaelpe mig at fa haret sat op 
rank ,rank  der er da vel aldrig noget - sadant noget ivente 
not-nora,helmer a langtfra  kaere  det er slet ikke andet  end denne barnagtige angst  som jeg fortalte dig om 
nora ,nora nu  
not-nora,frulinde rejst pa landet 
nora ,nora jeg sa det pa dig 
not-nora,frulinde han kommer hjem imorgen aften  jeg skrev en seddel til ham nora det skulde du ladet vaere  du skal ingen  ting forhindre  det er dog igrunden en jubel  dette her  at ga og vente pa det vidunderlige 
not-nora,frulinde hvad er det  du venter pa 
nora ,nora a  det kan ikke du forsta  ga ind til dem  nu kommer jeg pa oejeblikket 
nora ,nora  fem  syv timer til midnat  sa fireogtyve timer til naeste midnat  da er tarantellaen ude  fireogtyve og syv  enogtredive timer at leve i 
not-nora,helmer  men hvor blir sa lille laerkefuglen af 
nora ,nora  her er laerkefuglen 
tredje ,tredje akt 
not-nora,fru linde  endnu ikke  og nu er det dog pa den hoejeste tid  hvis han bare ikke -  ah  der er han   kom ind  her er ingen 
sagfoerer ,sagfoerer krogstad  jeg fandt en seddel fra dem hjemme  hvad skal dette her betyde 
not-nora,frulinde jeg ma noedvendig tale med dem 
not-nora,krogstad sa  og det ma noedvendig ske her i huset 
not-nora,frulinde hjemme hos mig var det umuligt  mit vaerelse har ikke egen indgang  kom ind  vi er ganske alene  pigen sover og helmers er pa bal ovenpa 
not-nora,krogstad  se  se  helmers danser iaften  virkelig 
not-nora,frulinde ja  hvorfor ikke det 
not-nora,krogstad a nej  sandt nok 
not-nora,frulinde ja  krogstad  lad os sa tale sammen 
not-nora,krogstad har da vi to noget mere at tale om 
not-nora,frulinde vi har meget at tale om 
not-nora,krogstad det trode jeg ikke 
not-nora,frulinde nej  for de har aldrig forstat mig rigtigt krogstad var der noget andet at forsta  end det  som er sa ganske ligetil i verden  en hjerteloes kvinde gir en mand loebepas  nar der tilbyder sig noget  som er fordelagtigere 
not-nora,frulinde tror de  at jeg er sa aldeles hjerteloes  og tror de  at jeg broed med let hjerte 
not-nora,krogstad ikke det 
not-nora,frulinde krogstad  har de virkelig troet det 
not-nora,krogstad hvis ikke sa var  hvorfor skrev de da den  gang til mig slig  som de gjorde 
not-nora,frulinde jeg kunde jo ikke andet  nar jeg skulde bryde med dem  sa var det jo ogsa min pligt at udrydde hos dem alt  hvad de foelte for mig 
not-nora,krogstad  saledes altsa  og dette - dette bare for pengenes skyld 
not-nora,frulinde de ma ikke glemme  at jeg havde en hjaelpe  loes moder og to sma broedre  vi kunde ikke vente pa dem  krogstad  med dem havde det jo sa lange udsigter dengang 
not-nora,krogstad lad sa vaere  men de havde ikke ret til at forstoede mig for noget andet menneskes skyld 
not-nora,frulinde ja  jeg ved ikke  mangengang har jeg spurgt mig selv  om jeg havde ret til det 
not-nora,krogstad  da jeg misted dem  var det som om al fast grund gled bort under foedderne pa mig  se pa mig  nu er jeg en skibbruden mand pa et vrag 
not-nora,frulinde hjaelpen turde vaere naer 
not-nora,krogstad den var naer  men sa kom de og stilled dem imellem 
not-nora,frulinde imod mit vidende  krogstad  det var foerst idag jeg fik hoere  at det er dem  jeg skal afloese i banken 
not-nora,krogstad jeg tror dem  nar de siger det  men nu  da de ved det  traeder de sa ikke tilbage frulinde nej  for det vilde dog ikke gavne dem det mindste 
not-nora,krogstad a gavne  gavne -  jeg vilde goere det alligevel 
not-nora,frulinde jeg har laert at handle fornuftigt  livet og den harde  bitre noedvendighed har laert mig det 
not-nora,krogstad og livet har laert mig  ikke at tro pa tale  mader 
not-nora,frulinde da har livet laert dem en meget fornuftig ting  men pa handlinger ma de dog tro 
not-nora,krogstad hvorledes mener de det 
not-nora,frulinde de sagde  at de stod som en skibbruden mand pa et vrag 
not-nora,krogstad det havde jeg vel god grund til at sige 
not-nora,frulinde jeg sidder ogsa som en skibbruden kvinde pa et vrag  ingen at soerge over  og ingen at soerge for 
not-nora,krogstad de valgte selv 
not-nora,frulinde der var intet andet valg dengang 
not-nora,krogstad na  men hvad sa 
not-nora,frulinde krogstad  hvis nu vi to skibbrudne mennesker kunde komme over til hinanden 
not-nora,krogstad hvad er det de siger 
not-nora,frulinde to pa et vrag star dog bedre  end en pa hver sit 
not-nora,krogstad kristine 
not-nora,frulinde hvorfor tror de jeg kom hid til byen 
not-nora,krogstad skulde de have havt en tanke for mig 
not-nora,frulinde jeg ma arbejde  hvis jeg skal baere livet  alle mine levedage  sa laenge jeg kan mindes  har jeg arbejdet  og det har vaeret min bedste og eneste glaede  men nu star jeg ganske alene i verden  sa forfaerdelig tom og forladt  at ar  bejde for sig selv  er der jo ingen glaede i  krog  stad  skaf mig nogen og noget at arbejde for krogstad dette tror jeg ikke pa  det er ikke andet end overspaendt kvindehoejmod  som gar hen og ofrer sig selv 
not-nora,frulinde har de nogensinde maerket  at jeg var over  spaendt 
not-nora,krogstad kunde de da virkelig dette  sig mig  - har de fuld rede pa min fortid 
not-nora,frulinde ja 
not-nora,krogstad og ved de  hvad jeg her gar og gaelder for 
not-nora,frulinde det lod pa dem foer  som om de mente  at med mig kunde de vaere blevet en anden 
not-nora,krogstad det ved jeg sa sikkert 
not-nora,frulinde skulde det ikke kunne ske endnu 
not-nora,krogstad kristine  - dette siger de med fuldt over  laeg  ja  de goer  jeg ser det pa dem  har de altsa virkelig mod - 
not-nora,frulinde jeg traenger til nogen at vaere moder for  og deres boern traenger til en moder  vi to traenger til hinanden  krogstad  jeg har tro pa grundlaget i dem  - jeg toer alting sammen med dem 
not-nora,krogstad  tak  tak  kristine  - nu skal jeg ogsa vide at rejse mig i de andres oejne  - ah  men jeg glemte -
not-nora,fru linde  hys  tarantellaen  ga  ga 
not-nora,krogstad hvorfor  hvad er det 
not-nora,frulinde hoerer de den dans deroppe  nar den er ude  kan vi vente dem 
not-nora,krogstad a ja  jeg skal ga  det er jo alt forgaeves  de kender naturligvis ikke til det skridt  som jeg har foretaget imod helmers 
not-nora,frulinde jo  krogstad  jeg kender til det 
not-nora,krogstad og alligevel skulde de have mod til - 
not-nora,frulinde jeg forstar godt  hvorhen fortvivlelsen kan drive en mand som dem krogstad a  hvis jeg kunde goere dette ugjort 
not-nora,frulinde det kunde de nok  for deres brev ligger endnu i kassen 
not-nora,krogstad er de viss pa det 
not-nora,frulinde ganske viss  men -
not-nora,krogstad  skulde det vaere sa at forsta  de vil frelse deres veninde for enhver pris  sig det ligesagodt rent ud  er det sa 
not-nora,frulinde krogstad  den  som en gang har solgt sig selv for andres skyld  goer det ikke om igen 
not-nora,krogstad jeg vil forlange mit brev tilbage 
not-nora,frulinde nej  nej 
not-nora,krogstad jo naturligvis  jeg bier her til helmer kommer ned  jeg siger ham  at han skal gie mig mit brev igen  - at det bare drejer sig om min op  sigelse  - at han ikke skal laese det -
not-nora,frulinde nej  krogstad  de skal ikke kalde brevet tilbage krogstad men sig mig  var det ikke egentlig derfor  at de satte mig staevne her 
not-nora,frulinde jo  i den foerste forskraekkelse  men nu ligger der et doegn imellem  og det er utrolige ting  jeg i den tid har vaeret vidne til her i huset  helmer ma fa vide altsammen  denne ulyksalige hemme  lighed ma for dagen  det ma komme til fuld for  klaring imellem de to  det kan umuligt blie ved med alle disse fordoelgelser og udflugter 
not-nora,krogstad nu vel  hvis de altsa vover det -  men et kan jeg ialfald goere  og det skal goeres straks -
not-nora,fru linde  skynd dem  ga  ga  dansen er ude  vi er ikke trygge et oejeblik laenger 
not-nora,krogstad jeg venter pa dem dernede 
not-nora,frulinde ja  goer det  de ma foelge mig til porten 
not-nora,krogstad sa utrolig lykkelig har jeg aldrig vaeret foer  
not-nora,fru linde  hvilken vending  ja  hvilken vending  menne  sker at arbejde for  - at leve for  et hjem at bringe hygge ind i  na  der skal rigtignok tages fat -  gid de snart vilde komme -  aha  der er de nok  toejet pa 
nora ,nora  nej  nej  nej  ikke herind  jeg vil op igen  jeg vil ikke ga sa tidligt 
not-nora,helmer men kaereste nora -
nora ,nora a jeg beer dig sa boenligt  torvald  jeg beer dig sa inderlig vakkert  - bare en time endnu 
not-nora,helmer ikke et eneste minut  min soede nora  du ved   det var en aftale  se sa  ind i stuen  du star her og forkoeler dig 
not-nora,frulinde godaften nora kristine 
not-nora,helmer hvad  fru linde  er de her sa sent 
not-nora,frulinde ja  undskyld  jeg vilde sa gerne se nora pyntet 
nora ,nora har du siddet her og ventet pa mig 
not-nora,frulinde ja  jeg kom desvaerre ikke betids nok  du var alt ovenpa  og sa syntes jeg ikke  jeg kunde ga igen  foer jeg havde set dig 
not-nora,helmer  ja  se rigtig pa hende  jeg skulde nok tro  hun er vaerd at se pa  er hun ikke dejlig  fru linde 
not-nora,frulinde jo  det ma jeg sige -helmer er hun ikke maerkvaerdig dejlig  det var ogsa den almindelige mening i selskabet  men forskraekkelig egensindig er hun  - den soede lille tingest  hvad skal vi goere ved det  vil de taenke dem  jeg matte naesten bruge magt for at fa hende afsted nora a torvald  du vil komme til at angre pa  at du ikke undte mig  om det sa bare var en halv time til 
not-nora,helmer der hoerer de  frue  hun danser sin taran  tella  - goer stormende lykke  - som var vel fortjent  - skoent der i foredraget kanske var vel megen naturlighed  jeg mener  - lidt mere  end der  straengt taget  turde kunne forenes med kunstens fordringer  men lad ga  hovedsagen er  - hun goer lykke  hun goer stormende lykke  skulde jeg sa lade hende blive efter dette  af  svaekke virkningen  nej tak  jeg tog min lille dejlige capripige - capricioese lille capripige  kunde jeg sige - under armen  en hurtig runde gennem salen  en boejning til alle sider  og - som det heder i romansproget - det skoenne syn er forsvundet  en afslutning boer altid vaere virk  ningsfuld  fru linde  men det er det mig ikke muligt at fa gjort nora begribeligt  puh  her er varmt herinde   hvad  der er jo moerkt  a ja  naturligvis  undskyld - 
nora ,nora  nu  
not-nora,fru linde  jeg har talt med ham nora og sa - 
not-nora,frulinde nora  - du ma sige din mand altsammen 
nora ,nora  jeg vidste det 
not-nora,frulinde du har ingenting at frygte for fra krogstads side  men tale ma du 
nora ,nora jeg taler ikke 
not-nora,frulinde sa taler brevet nora tak  kristine  jeg ved nu  hvad der er at goere  hys - 
not-nora,helmer  na  frue  har de sa beundret hende 
not-nora,frulinde ja  og nu vil jeg sige godnat 
not-nora,helmer a hvad  allerede  er det deres  det strikketoej 
not-nora,fru linde  ja  tak  det havde jeg sa naer glemt helmer strikker de altsa 
not-nora,frulinde a ja 
not-nora,helmer ved de hvad  de skulde heller brodere 
not-nora,frulinde sa  hvorfor det 
not-nora,helmer jo  for det er langt smukkere  vil de se  man holder broderiet saledes med den venstre hand  og sa foerer man med den hoejre nalen - saledes - ud i en let  langstrakt bue  ikke sandt - 
not-nora,frulinde jo  det kan vel vaere -
not-nora,helmer mens derimod at strikke - det kan aldrig blie andet end uskoent  se her  de sammenklemte arme  - strikkepinderne   som gar op og ned  - det har noget kinesisk ved sig  - ah  det var virkelig en glimrende champagne  der blev ser  veret med 
not-nora,frulinde ja  godnat  nora  og vaer nu ikke egensindig mere 
not-nora,helmer vel talt  fru linde 
not-nora,frulinde godnat  herr direktoer 
not-nora,helmer  godnat  godnat  jeg haber da  de slipper vel hjem  jeg skulde sa gerne -  men det er jo ikke noget langt stykke  de har at ga  god  nat  godnat   se sa  endelig fik vi hende da pa doeren  hun er forskraekkelig kedelig  det menneske 
nora ,nora er du ikke meget traet  torvald 
not-nora,helmer nej  ikke det mindste 
nora ,nora ikke soevnig heller helmer aldeles ikke  jeg foeler mig tvertimod umade  lig oplivet  men du  ja  du ser rigtignok bade traet og soevnig ud 
nora ,nora ja  jeg er meget traet  nu vil jeg snart sove 
not-nora,helmer ser du  ser du  det var altsa dog rigtigt af mig  at vi ikke blev laengere 
nora ,nora a   det er alting rigtigt  hvad du goer 
not-nora,helmer  nu taler laerkefuglen  som om den var et menneske  men lagde du maerke til  hvor lystig rank var iaften 
nora ,nora sa  var han det  jeg fik ikke tale med ham 
not-nora,helmer jeg naesten heller ikke  men jeg har ikke pa laenge set ham i sa godt lune   hm  - det er dog herligt at vaere kommen hjem til sig selv igen  at vaere ganske alene med dig  - a du henrivende dej  lige unge kvinde 
nora ,nora se ikke saledes pa mig  torvald 
not-nora,helmer skal jeg ikke se pa min dyreste ejendom  pa al den herlighed  som er min  min alene  min hel og holden 
nora ,nora  du skal ikke tale saledes til mig inat 
not-nora,helmer  du har endnu tarantellaen i blodet  maerker jeg  og det goer dig endda mere forlokkende  hoer  nu begynder gaesterne at ga   nora  - snart er det stille i hele huset 
nora ,nora ja  det haber jeg 
not-nora,helmer ja  ikke sandt  min egen elskede nora  a  ved du vel  - nar jeg saledes er ude med dig i selskab  - ved du  hvorfor jeg taler sa lidet til dig  holder mig sa fjernt fra dig  bare sender dig et stjalent oejekast iblandt  - ved du  hvorfor jeg goer det  det er fordi jeg da bilder mig ind  at du er min hemmelig elskede  min unge hemmelig forlovede  og at ingen aner  at der er noget imellem os to 
nora ,nora a ja  ja  ja  jeg ved jo nok  at alle dine tanker er hos mig 
not-nora,helmer og nar vi sa skal ga  og jeg laegger schavlet om dine fine ungdomsfulde skuldre  - om denne vidunderlige nakkeboejning  - da forestiller jeg mig  at du er min unge brud  at vi netop kommer fra vielsen  at jeg for foerste gang foerer dig ind i min bolig  - at jeg for foerste gang er alene med dig  - ganske alene med dig  du unge skaelvende dejlighed  hele denne aften har jeg ikke havt nogen anden laengsel end dig  da jeg sa dig jage og lokke i tarantellaen  - mit blod kogte  jeg holdt det ikke laenger ud  - derfor var det  jeg tog dig med mig herned sa tidligt -
nora ,nora ga nu  torvald  du skal ga fra mig  jeg vil ikke alt dette 
not-nora,helmer hvad skal det sige  du leger nok spoege  fugl med mig  lille nora  vil  vil  er jeg ikke din mand - 
nora ,nora  hoerte du - 
not-nora,helmer  hvem er det 
doktor ,doktor rank  det er mig  toer jeg komme ind et oejeblik 
not-nora,helmer  a hvad vil han da nu   vent lidt   na  det er jo snilt  at du ikke gar vor doer forbi 
rank ,rank jeg syntes  jeg hoerte din stemme  og sa vilde jeg dog gerne se indom   ak ja  disse kaere kendte tomter  i har det lunt og hyggeligt inde hos jer  i to 
not-nora,helmer det lod til  at du hygged dig ret godt oven  pa ogsa 
rank ,rank fortrinligt  hvorfor skulde jeg ikke det  hvorfor skal man ikke tage alting med i denne verden  ialfald sa meget  man kan  og sa laenge man kan  vinen var fortraeffelig -
not-nora,helmer champagnen isaer 
rank ,rank lagde du ogsa maerke til det  det er naesten utroligt  hvor meget jeg kunde skylle ned 
nora ,nora torvald drak ogsa meget champagne iaften 
rank ,rank sa 
nora ,nora ja  og da er han altid sa fornoejelig bagefter 
rank ,rank na  hvorfor skal man ikke tae sig en glad aften efter en vel anvendt dag 
not-nora,helmer vel anvendt  det toer jeg desvaerre ikke rose mig af 
rank ,rank  men det toer jeg  ser du 
nora ,nora doktor rank  de har visst foretaget en videnskabelig undersoegelse idag 
rank ,rank ja netop 
not-nora,helmer se  se  lille nora taler om videnskabelige undersoegelser 
nora ,nora og toer jeg oenske dem til lykke med ud  faldet 
rank ,rank ja samaen toer de sa 
nora ,nora det var altsa godt 
rank ,rank det bedst mulige bade for laegen og for pa  tienten  - visshed 
nora ,nora  visshed 
rank ,rank fuld visshed  skulde jeg sa ikke tage mig en lystig aften bagefter 
nora ,nora jo  det gjorde de ret i  doktor rank 
not-nora,helmer det siger jeg med  bare du ikke kommer til at svie for det imorgen 
rank ,rank na  man far jo ikke noget for ingenting her i livet nora doktor rank  - de holder visst meget af maskerader 
rank ,rank ja  nar der er brav mange loejerlige forklaed  ninger -
nora ,nora  hoer her  hvad skal vi to vaere pa den naeste maskerade 
not-nora,helmer du lille letsindige  - taenker du nu alt pa den naeste 
rank ,rank vi to  jo  det skal jeg sige dem  de skal vaere lykkebarn -
not-nora,helmer ja  men find pa et kostume  som kan be  tegne det 
rank ,rank lad din hustru moede  som hun star og gar igennem verden -
not-nora,helmer det var virkelig traeffende sagt  men ved du ikke  hvad du selv vil vaere 
rank ,rank jo  min kaere ven  det er jeg fuldkommen pa det rene med helmer na 
rank ,rank pa naeste maskerade vil jeg vaere usynlig 
not-nora,helmer det var et pudsigt indfald 
rank ,rank der findes en stor sort hat -  har du ikke hoert tale om usynligheds hatten  den far en over sig  og sa er der ingen  som ser en 
not-nora,helmer  nej  det har du ret i 
rank ,rank men jeg glemmer jo rent  hvad jeg kom for  helmer  giv mig en cigar  en af de moerke havanna 
not-nora,helmer med stoerste fornoejelse 
rank ,rank  tak 
nora ,nora  lad mig gie dem ild 
rank ,rank tak for det   og sa farvel helmer farvel  farvel  kaere ven nora sov godt  doktor rank 
rank ,rank tak for det oenske 
nora ,nora oensk mig det samme 
rank ,rank dem  na ja  nar de vil det -  sov godt  og tak for ilden 
not-nora,helmer  han havde drukket betydeligt 
nora ,nora  kanske det 
nora ,nora torvald - hvad vil du der 
not-nora,helmer jeg ma toemme brevkassen  den er ganske fuld  der blir ikke plads til aviserne imorgen tidlig -
nora ,nora vil du arbejde inat helmer det ved du jo  jeg ikke vil  - hvad er det  her har vaeret nogen ved lasen 
nora ,nora ved lasen - 
not-nora,helmer ja visst har der sa  hvad kan det vaere  jeg skulde dog aldrig tro  at pigerne -  her ligger en afbraekket harnal  nora  det er din -
nora ,nora  sa ma det vaere boernene -
not-nora,helmer det ma du sandelig vaenne dem af med  hm  hm  - na  der fik jeg den op alligevel   helene  - he  lene  sluk lampen i entreen 
not-nora,helmer  se her  vil du se  hvorledes det har op  hobet sig   hvad er det for noget 
nora ,nora  brevet  a nej  nej  torvald 
not-nora,helmer to visitkort - fra rank nora fra doktor rank 
not-nora,helmer  doktor medicinae rank  de la oeverst  han ma have stukket dem ind  da han gik 
nora ,nora star der noget pa dem helmer der star et sort kors over navnet  se her  det er dog et uhyggeligt pafund  det er jo  som om han meldte sit eget doedsfald 
nora ,nora det goer han ogsa 
not-nora,helmer hvad  ved du noget  har han sagt dig noget 
nora ,nora ja  nar de kort kommer  sa har han taget afsked med os  han vil lukke sig inde og doe 
not-nora,helmer min stakkers ven  jeg vidste jo  at jeg ikke skulde fa beholde ham laenge  men sa snart -  og sa gemmer han sig bort som et saret dyr 
nora ,nora nar det skal ske  sa er det bedst  at det sker uden ord  ikke sandt  torvald 
not-nora,helmer  han var sa sammenvokset med os  jeg synes ikke  jeg kan taenke mig ham borte  han  med sine lidelser og med sin ensomhed  gav lige  som en skyet baggrund for vor sollyse lykke  - na  det er kanske bedst saledes  for ham ial  fald   og maske ogsa for os  nora  nu er vi to sa ganske henvist til hinanden alene   a  du min elskede hustru  jeg synes ikke  jeg kan holde dig fast nok  ved du vel  nora  - mangengang oensker jeg  at en over  haengende fare matte true dig  for at jeg kunde vove liv og blod og alt  alt  for din skyld 
nora ,nora  nu skal du laese dine breve  torvald 
not-nora,helmer nej  nej  ikke inat  jeg vil vaere hos dig  min elskede hustru 
nora ,nora med doedstanken pa din ven - 
not-nora,helmer du har ret  dette har rystet os begge  der er kommet uskoenhed ind imellem os  tanker om doed og oploesning  dette ma vi soege frigoerelse for  indtil da -  vi vil ga hver til sit 
nora ,nora  torvald  - godnat  godnat 
not-nora,helmer  godnat  du min lille sangfugl  sov godt  nora  nu laeser jeg brevene igennem 
nora ,nora  aldrig se ham mere  aldrig  aldrig  aldrig   aldrig se boernene mere heller  ikke dem heller  aldrig  aldrig  - a   det iskolde sorte vand  a  det bundloese -  dette -  a  nar det bare var over  - nu har han det  nu laeser han det  a nej  nej  ikke endnu  torvald  farvel du og boernene -
not-nora,helmer nora 
nora ,nora  ah - 
not-nora,helmer hvad er det  ved du  hvad der star i dette brev 
nora ,nora ja  jeg ved det  lad mig ga  lad mig komme ud 
not-nora,helmer  hvor vil du hen 
nora ,nora  du skal ikke redde mig  torvald 
not-nora,helmer  sandt  er det sandt  hvad han skriver  for  faerdeligt  nej  nej  det er jo umuligt  at dette kan vaere sandt 
nora ,nora det er sandt  jeg har elsket dig over alt i verdens rige 
not-nora,helmer a kom ikke her med tabelige udflugter 
nora ,nora  torvald - 
not-nora,helmer du ulyksalige  - hvad er det  du har fore  taget dig 
nora ,nora lad mig komme bort  du skal ikke baere det for min skyld  du skal ikke tage det pa dig 
not-nora,helmer ikke noget komediespil   her blir du og star mig til regnskab  forstar du  hvad du har gjort  svar mig  forstar du det nora  ja  nu begynder jeg at forsta det tilbunds helmer  a hvor forfaerdeligt jeg er vagnet op  i alle disse otte ar  - hun  som var min lyst og stolthed  - en hyklerske  en loegnerske  - vaerre  vaerre  - en forbryderske  - a  denne bund  loese haeslighed  som ligger i alt dette  fy  fy 
not-nora,helmer  jeg burde have anet  at noget sligt vilde ske  jeg burde have forudset det  alle din faders letsindige grundsaetninger -  ti  alle din faders letsindige grundsaetninger har du taget i arv  ingen religion  ingen moral  ingen pligtfoelelse -  a  hvor jeg er bleven straffet for  at jeg sa igen  nem fingre med ham  for din skyld gjorde jeg det  og saledes loenner du mig 
nora ,nora ja  saledes 
not-nora,helmer nu har du oedelagt hele min lykke  hele min fremtid har du forspildt for mig  a  det er forfaerdeligt at taenke pa  jeg er i et samvittig  hedsloest menneskes vold  han kan goere med mig  hvad han vil  forlange af mig  hvad det skal vaere  byde og befale over mig  som det lyster ham  - jeg toer ikke kny  og sa jammerligt ma jeg synke ned og ga tilgrunde for en letsindig kvindes skyld 
nora ,nora nar jeg er ude af verden  sa er du fri 
not-nora,helmer a ingen fagter  slige talemader havde din fader ogsa pa rede hand  hvad vilde det nytte mig  at du var ude af verden  som du siger  ikke det ringeste vilde det nytte mig  han kan goere sagen bekendt alligevel  og goer han det  sa blir jeg kanske mistaenkt for at have vaeret vidende om din forbryderske handling  man vil kanske tro  at jeg har staet bagved  - at det er mig  som har tilskyndet dig  og alt dette kan jeg takke dig for  dig  som jeg har baret pa haenderne gennem hele vort aegteskab  forstar du nu  hvad du har gjort imod mig 
nora ,nora  ja 
not-nora,helmer dette er sa utroligt  at jeg ikke kan fast  holde det  men vi ma se at komme tilrette  tag schavlet af  tag det af  siger jeg  jeg ma se at tilfredsstille ham pa en eller anden made  sagen ma dysses ned for enhver pris  - og hvad dig og mig angar  sa ma det se ud  som om alt var imellem os ligesom foer  men naturligvis kun for verdens oejne  du blir altsa fremdeles her i huset  det er en selvfoelge  men boernene far du ikke lov til at opdrage  dem toer jeg ikke betro dig -  a  at matte sige dette til hende  som jeg har elsket sa hoejt  og som jeg endnu -  na  det ma vaere forbi  herefter  dags gaelder det ikke laengere lykken  det gaelder bare at redde resterne  stumperne  skinnet -
not-nora,helmer  hvad er det  sa sent  skulde det forfaerde  ligste -  skulde han -  skjul dig  nora  sig  du er syg 
stuepigen ,stuepigen  her kom et brev til fruen 
not-nora,helmer giv mig det   ja  det er fra ham  du far det ikke  jeg vil selv laese det 
nora ,nora laes du 
not-nora,helmer  jeg har naeppe mod til det  kanske er vi fortabte  bade du og jeg  nej  jeg ma vide det   nora 
not-nora,helmer nora  - nej  jeg ma laese det endnu en gang  - jo  jo  sa er det  jeg er frelst  nora  jeg er frelst nora og jeg 
not-nora,helmer du ogsa  naturligvis  vi er frelste begge to  bade du og jeg  se her  han sender dig dit gaeldsbevis tilbage  han skriver  at han fortryder og angrer -  at et lykkeligt omslag i hans liv -  a  det kan jo vaere det samme  hvad han skriver  vi er frelste  nora  der er ingen  som kan goere dig noget  a   nora  nora -  nej  foerst alt dette afskyelige ud af verden  lad mig se -   nej  jeg vil ikke se det  det skal ikke vaere for mig andet  end en droem altsammen   se sa  nu er det ikke mere til  - han skrev  at du siden julaften -  a  det ma have vaeret tre forfaerdelige dage for dig  nora 
nora ,nora jeg har kaempet en hard strid i disse tre dage 
not-nora,helmer og vandet dig  og ikke oejnet anden udvej end -  nej  vi vil ikke mindes alt dette haes  lige  vi vil kun juble og gentage  det er over  det er over  hoer dog pa mig  nora  du synes ikke at fatte det  det er over  hvad er det dog for noget - dette stivnede udtryk  a stakkers lille nora  jeg forstar det nok  du synes ikke du kan tro pa  at jeg har tilgivet dig  men det har jeg  nora  jeg svaerger dig til  jeg har tilgivet dig alt  jeg ved jo  at hvad du gjorde  det gjorde du af kaerlighed til mig 
nora ,nora det er sandt 
not-nora,helmer du har elsket mig  som en hustru boer elske sin mand  det var kun midlerne  som du ikke havde indsigt nok til at doemme om  men tror du  at du er mig mindre kaer  fordi du ikke for  star at handle pa egen hand  nej  nej  stoet du dig bare til mig  jeg skal rade dig  jeg skal vej  lede dig  jeg matte ikke vaere en mand  hvis ikke netop denne kvindelige hjaelpeloeshed gjorde dig dobbelt tiltraekkende i mine oejne  du skal ikke faeste dig ved de harde ord  jeg sagde dig i den foerste forfaerdelse  da jeg syntes  alt matte styrte sammen over mig  jeg har tilgivet dig  nora  jeg svaerger dig til  jeg har tilgivet dig 
nora ,nora jeg takker dig for din tilgivelse 
not-nora,helmer nej  bliv -   hvad vil du der i al  koven 
nora ,nora  kaste maskeradedragten 
not-nora,helmer  ja  goer det  se at komme til ro og fa samle dit sind til ligevaegt igen  du min lille forskraemtet sangfugl  hvil du dig trygt ud  jeg har brede vinger til at daekke dig med   a  hvor vort hjem er lunt og smukt  nora  her er ly for dig  her skal jeg holde dig som en jaget due  jeg har faet reddet uskadt ud af hoegens kloer  jeg skal nok bringe dit stakkers klappende hjerte til ro  lidt efter lidt vil det ske  nora  tro du mig  imorgen vil alt dette se ganske anderledes ud for dig  snart vil alting vaere ligesom foer  jeg skal ikke laenge behoeve at gentage for dig  at jeg har tilgivet dig  du vil selv usvigelig foele  at jeg har gjort det  hvor kan du taenke  det skulde kunne falde mig ind at ville forstoede dig  eller blot bebrejde dig noget  a  du kender ikke en virkelig mands hjertelag  nora  det er for en mand noget sa ubeskriveligt soedt og tilfredsstillende i dette  at vide med sig selv  at han har tilgivet sin hustru  - at han har tilgivet hende af fuldt og oprigtigt hjerte  hun er jo derved ligesom i dobbelt forstand blevet hans ejendom  han har ligesom sat hende ind i verden pany  hun er pa en made bleven bade hans hustru og hans barn tillige  saledes skal du vaere for mig herefterdags  du lille rad  vilde  hjaelpeloese vaesen  aengst dig ikke for nogenting  nora  bare abenhjertig imod mig  sa skal jeg vaere bade din vilje og din samvittighed  - hvad er det  ikke tilsengs  har du klaedt dig om 
nora ,nora  ja  torvald  nu har jeg klaedt mig om 
not-nora,helmer men hvorfor  nu  sa sent - 
nora ,nora inat sover jeg ikke 
not-nora,helmer men  kaere nora -
nora ,nora  klokken er endnu ikke sa mange  saet dig her  torvald  vi to har meget at tale sammen 
not-nora,helmer nora  - hvad er dette her  dette stivnede udtryk -
nora ,nora saet dig ned  det blir langt  jeg har meget at tale med dig om 
not-nora,helmer  du aengster mig  nora  og jeg forstar dig ikke 
nora ,nora nej  det er det just  du forstar mig ikke  og jeg har heller aldrig forstaet dig - foer iaften  nej  du skal ikke afbryde mig  du skal bare hoere pa  hvad jeg siger  - dette er et opgoer  torvald 
not-nora,helmer hvorledes mener du det 
nora ,nora  er dig ikke en ting pafaldende  saledes som vi sidder her 
not-nora,helmer hvad skulde det vaere 
